"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.82851312e+00, -3.81456383e+00, -4.57744179e+00, 1.27872093e+00, 0.00000000e+00, -13.6967501149, 10.0000000000, 2431.4688721470, 0.0439300005
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78294822e+00, -3.86909228e+00, -4.60650578e+00, 1.32411805e+00, 0.00000000e+00, -13.7190649700, 10.0000000000, 2171.4129961041, 0.0448275025
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76053240e+00, -3.94089052e+00, -4.64074923e+00, 1.34649792e+00, 0.00000000e+00, -13.7377991784, 10.0000000000, 1955.8939693566, 0.0457233900
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76873608e+00, -4.02589061e+00, -4.67035214e+00, 1.33828335e+00, 0.00000000e+00, -13.7170293819, 10.0000000000, 1857.6566251654, 0.0466169926
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.72784618e+00, -4.08388562e+00, -4.64431924e+00, 1.37963445e+00, 0.00000000e+00, -13.6990000384, 10.0000000000, 1885.9800429715, 0.0475158169
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75164040e+00, -4.11330055e+00, -4.65256324e+00, 1.35666172e+00, 0.00000000e+00, -13.6567707282, 10.0000000000, 1714.6914922696, 0.0484186355
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75366111e+00, -4.07912182e+00, -4.64498221e+00, 1.35533214e+00, 0.00000000e+00, -13.6736794016, 10.0000000000, 1788.8098755652, 0.0493221778
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77128677e+00, -4.01586295e+00, -4.65103597e+00, 1.33826909e+00, 0.00000000e+00, -13.6551176757, 10.0000000000, 1793.1963410927, 0.0502169911
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79176489e+00, -3.93996479e+00, -4.62801363e+00, 1.31798234e+00, 0.00000000e+00, -13.6444833480, 10.0000000000, 1850.4539738382, 0.0511162105
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.82824880e+00, -3.88710445e+00, -4.63977701e+00, 1.28194073e+00, 0.00000000e+00, -13.6475701949, 10.0000000000, 1920.9129342454, 0.0520120315
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.89417534e+00, -3.87036601e+00, -4.63448929e+00, 1.21622920e+00, 0.00000000e+00, -13.6588688143, 10.0000000000, 2052.7732246394, 0.0529082581
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.92546517e+00, -3.83315962e+00, -4.61656175e+00, 1.18584770e+00, 0.00000000e+00, -13.6909625495, 10.0000000000, 2316.9155097312, 0.0538051449
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.99745929e+00, -3.83711778e+00, -4.60811922e+00, 1.11503771e+00, 0.00000000e+00, -13.7337223321, 10.0000000000, 2450.2781918126, 0.0547020004
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.06665094e+00, -3.83395331e+00, -4.60182762e+00, 1.04768668e+00, 0.00000000e+00, -13.7598775843, 10.0000000000, 2791.6655368079, 0.0556020091
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.13480773e+00, -3.83977478e+00, -4.60575459e+00, 9.80854191e-01, 0.00000000e+00, -13.7857620091, 10.0000000000, 3160.4157260476, 0.0564971965
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.19182941e+00, -3.84851069e+00, -4.61437697e+00, 9.24524478e-01, 0.00000000e+00, -13.8182124755, 10.0000000000, 3574.4580457902, 0.0574034440
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.23124089e+00, -3.86433180e+00, -4.62820171e+00, 8.83821280e-01, 0.00000000e+00, -13.8537276538, 10.0000000000, 3965.2810474206, 0.0582921175
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.24926082e+00, -3.88781623e+00, -4.64778321e+00, 8.61893577e-01, 0.00000000e+00, -13.8735287743, 10.0000000000, 4274.0198287341, 0.0591856955
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.24952060e+00, -3.91261789e+00, -4.66697903e+00, 8.56798712e-01, 0.00000000e+00, -13.8754487502, 10.0000000000, 4450.1914511242, 0.0600773765
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.22989863e+00, -3.93888371e+00, -4.68105272e+00, 8.71587886e-01, 0.00000000e+00, -13.8998138485, 10.0000000000, 4492.1534903043, 0.0609726721
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.19622044e+00, -3.97288397e+00, -4.69151782e+00, 9.00992654e-01, 0.00000000e+00, -13.9073428262, 10.0000000000, 4341.7559984137, 0.0618844967
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.15971017e+00, -4.01821360e+00, -4.70451803e+00, 9.33796632e-01, 0.00000000e+00, -13.9074762945, 10.0000000000, 4057.5197690010, 0.0627828829
          69, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.12228300e+00, -4.07128188e+00, -4.71859950e+00, 9.68412135e-01, 0.00000000e+00, -13.9187314409, 10.0000000000, 3762.3281025433, 0.0636885553
          70, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.08578467e+00, -4.13434414e+00, -4.72895920e+00, 1.00307282e+00, 0.00000000e+00, -13.9139795343, 10.0000000000, 3474.0907880367, 0.0645819701
          71, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.05279487e+00, -4.20620945e+00, -4.73276820e+00, 1.03444673e+00, 0.00000000e+00, -13.8943610979, 10.0000000000, 3207.6020423110, 0.0654745582
          72, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.04953642e+00, -4.28110511e+00, -4.74923990e+00, 1.03643108e+00, 0.00000000e+00, -13.8992511132, 10.0000000000, 2984.0532570295, 0.0663733526
          73, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.05490204e+00, -4.32020734e+00, -4.76872217e+00, 1.03065591e+00, 0.00000000e+00, -13.8751212054, 10.0000000000, 2970.4497905661, 0.0672707116
          74, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.03155892e+00, -4.28873393e+00, -4.74618169e+00, 1.05412257e+00, 0.00000000e+00, -13.8559080075, 10.0000000000, 3002.2188970633, 0.0681636025
          75, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.06117832e+00, -4.22797191e+00, -4.75683483e+00, 1.02465678e+00, 0.00000000e+00, -13.8630962143, 10.0000000000, 2844.3019075687, 0.0690611240
          76, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.08839970e+00, -4.17418843e+00, -4.77150793e+00, 9.97567959e-01, 0.00000000e+00, -13.8343795266, 10.0000000000, 3002.9515662483, 0.0699557562
          77, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.11423064e+00, -4.12213420e+00, -4.78132078e+00, 9.72338613e-01, 0.00000000e+00, -13.8216336790, 10.0000000000, 3156.5987655573, 0.0708503000
          78, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.13741395e+00, -4.06893238e+00, -4.76361076e+00, 9.49213353e-01, 0.00000000e+00, -13.8155548608, 10.0000000000, 3306.7613987008, 0.0717451985
          79, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.19195221e+00, -4.04481160e+00, -4.78944625e+00, 8.95758281e-01, 0.00000000e+00, -13.8138214127, 10.0000000000, 3450.6671329110, 0.0726370430
          80, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.25753440e+00, -4.03974915e+00, -4.80929465e+00, 8.34361349e-01, 0.00000000e+00, -13.8086823485, 10.0000000000, 3807.7385895191, 0.0735246557
          81, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.30199298e+00, -4.02596029e+00, -4.81777912e+00, 7.93167434e-01, 0.00000000e+00, -13.8203283414, 10.0000000000, 4263.6806705089, 0.0744209979
          82, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.35654358e+00, -4.03336634e+00, -4.82734527e+00, 7.43334186e-01, 0.00000000e+00, -13.8251108215, 10.0000000000, 4599.8090417082, 0.0753106286
          83, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.41115877e+00, -4.04911313e+00, -4.84858412e+00, 6.95854981e-01, 0.00000000e+00, -13.8269923412, 10.0000000000, 5042.0413270315, 0.0762052729
          84, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.45160725e+00, -4.06865861e+00, -4.87331347e+00, 6.63222776e-01, 0.00000000e+00, -13.8266520946, 10.0000000000, 5502.8764886243, 0.0770948981
          85, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.46988662e+00, -4.08880926e+00, -4.89446633e+00, 6.51021757e-01, 0.00000000e+00, -13.8576283265, 10.0000000000, 5843.8024855533, 0.0779913334
          86, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.46522069e+00, -4.11453199e+00, -4.91097694e+00, 6.58995199e-01, 0.00000000e+00, -13.8872924537, 10.0000000000, 5976.6296445991, 0.0788834997
          87, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.44122301e+00, -4.14522243e+00, -4.92402110e+00, 6.84528271e-01, 0.00000000e+00, -13.9209808495, 10.0000000000, 5867.9026742683, 0.0797870584
          88, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.40448197e+00, -4.17938166e+00, -4.93855604e+00, 7.21037072e-01, 0.00000000e+00, -13.9461524557, 10.0000000000, 5532.8618979416, 0.0806781022
          89, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.35797536e+00, -4.21608492e+00, -4.95413070e+00, 7.65790829e-01, 0.00000000e+00, -13.9686937328, 10.0000000000, 5086.7574466024, 0.0815817970
          90, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.30858420e+00, -4.26081443e+00, -4.96752578e+00, 8.13026677e-01, 0.00000000e+00, -14.0049752528, 10.0000000000, 4588.6747145854, 0.0824770842
          91, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26842288e+00, -4.32159264e+00, -4.98374059e+00, 8.51448627e-01, 0.00000000e+00, -14.0452617826, 10.0000000000, 4115.7730998621, 0.0833674807
          92, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.25463552e+00, -4.40160201e+00, -5.01602085e+00, 8.63961398e-01, 0.00000000e+00, -14.0724376756, 10.0000000000, 3767.2936523968, 0.0842638482
          93, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.24312844e+00, -4.48101469e+00, -5.02943962e+00, 8.74860912e-01, 0.00000000e+00, -14.0717676396, 10.0000000000, 3660.3001836724, 0.0851614153
          94, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.23720480e+00, -4.54765942e+00, -5.03687584e+00, 8.80941320e-01, 0.00000000e+00, -14.0401712111, 10.0000000000, 3569.5805747397, 0.0860506311
          95, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.22437746e+00, -4.55853706e+00, -5.02712155e+00, 8.94415939e-01, 0.00000000e+00, -14.0240222915, 10.0000000000, 3519.9523277217, 0.0869446180
          96, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.24214475e+00, -4.51922377e+00, -5.04745079e+00, 8.77762059e-01, 0.00000000e+00, -14.0036735508, 10.0000000000, 3412.4175104690, 0.0878331224
          97, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26628255e+00, -4.45954078e+00, -5.05994543e+00, 8.54394660e-01, 0.00000000e+00, -13.9655843412, 10.0000000000, 3518.7245074442, 0.0887325923
          98, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.27879688e+00, -4.38482272e+00, -5.06195952e+00, 8.42733940e-01, 0.00000000e+00, -13.9473270900, 10.0000000000, 3673.4927358399, 0.0896311862
          99, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32794159e+00, -4.34266455e+00, -5.07098626e+00, 7.95008983e-01, 0.00000000e+00, -13.9293745443, 10.0000000000, 3753.2523147936, 0.0905287270
         100, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.36983379e+00, -4.31007411e+00, -5.07587044e+00, 7.54572420e-01, 0.00000000e+00, -13.9308375863, 10.0000000000, 4098.1488372007, 0.0914256290
         101, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.44729435e+00, -4.31127646e+00, -5.09583532e+00, 6.79339432e-01, 0.00000000e+00, -13.9509053607, 10.0000000000, 4415.0637359845, 0.0923401397
         102, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.49645709e+00, -4.29327380e+00, -5.08590624e+00, 6.33413690e-01, 0.00000000e+00, -13.9744998813, 10.0000000000, 5071.3474695374, 0.0932196430
         103, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.56824620e+00, -4.30263605e+00, -5.10046869e+00, 5.67288656e-01, 0.00000000e+00, -13.9796366667, 10.0000000000, 5519.0453297109, 0.0942075978
         104, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.63041822e+00, -4.30929132e+00, -5.10662908e+00, 5.10429738e-01, 0.00000000e+00, -14.0259985986, 10.0000000000, 6233.9596740809, 0.0951531214
