"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"Temperature"	"Nu_Tilde"	"Residual_Pressure"	"Residual_Velocity:0"	"Residual_Velocity:1"	"Residual_Velocity:2"	"Residual_Temperature"	"Residual_Nu_Tilde"	"Pressure_Coefficient"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Thermal_Conductivity"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
428.73	-0.046632	0.043636	0	321.72	2.7719e-006	-4.8315e-014	-2.1805e-012	4.9957e-012	0	2.5947e-006	-2.4521e-019	13.744	0.001003	0	0	0	0	0	0.0001542	1.3165	1	0.000153	0.0022	0.000153	0
428.69	-0.046382	0.043974	0	321.71	2.7709e-006	-4.424e-014	-2.1643e-012	5.0132e-012	0	1.2294e-006	-2.4963e-019	13.743	0.001003	0	0	0	0	0	0.00015401	1.3156	1	0.0001545	0.0022	0.0001545	0
428.65	-0.046133	0.044312	0	321.7	2.7699e-006	-4.0165e-014	-2.1482e-012	5.0307e-012	0	-1.359e-007	-2.5405e-019	13.742	0.001003	0	0	0	0	0	0.00015382	1.3147	1	0.000156	0.0022	0.000156	0
428.61	-0.045884	0.04465	0	321.69	2.7688e-006	-3.609e-014	-2.132e-012	5.0482e-012	0	-1.5012e-006	-2.5847e-019	13.74	0.001003	0	0	0	0	0	0.00015363	1.3139	1	0.0001575	0.0022	0.0001575	0
428.58	-0.045634	0.044988	0	321.69	2.7678e-006	-3.2015e-014	-2.1159e-012	5.0658e-012	0	-2.8665e-006	-2.6289e-019	13.739	0.001003	0	0	0	0	0	0.00015344	1.313	1	0.000159	0.0022	0.000159	0
428.54	-0.045405	0.045319	0	321.68	2.7669e-006	-2.7126e-014	-2.1119e-012	5.0488e-012	0	-3.3568e-006	-2.67e-019	13.738	0.001003	0	0	0	0	0	0.00015329	1.3123	1	0.0001605	0.0022	0.0001605	0
428.51	-0.045185	0.045646	0	321.67	2.7661e-006	-2.1827e-014	-2.1142e-012	5.0146e-012	0	-3.4065e-006	-2.7096e-019	13.737	0.001003	0	0	0	0	0	0.00015317	1.3117	1	0.000162	0.0022	0.000162	0
428.48	-0.044965	0.045972	0	321.67	2.7652e-006	-1.6529e-014	-2.1164e-012	4.9803e-012	0	-3.4563e-006	-2.7492e-019	13.736	0.001003	0	0	0	0	0	0.00015305	1.3112	1	0.0001635	0.0022	0.0001635	0
428.45	-0.044719	0.046281	0	321.66	2.7642e-006	-3.8751e-015	-2.1431e-012	4.9083e-012	0	-2.6653e-006	-2.7397e-019	13.735	0.001003	0	0	0	0	0	0.0001528	1.31	1	0.000165	0.0022	0.000165	0
428.42	-0.044465	0.046584	0	321.65	2.7631e-006	1.0696e-014	-2.1761e-012	4.8266e-012	0	-1.6551e-006	-2.7175e-019	13.734	0.001003	0	0	0	0	0	0.00015253	1.3087	1	0.0001665	0.0022	0.0001665	0
428.39	-0.044212	0.046888	0	321.65	2.762e-006	2.5267e-014	-2.2091e-012	4.7448e-012	0	-6.4495e-007	-2.6953e-019	13.733	0.001003	0	0	0	0	0	0.00015225	1.3075	1	0.000168	0.0022	0.000168	0
428.36	-0.043958	0.047192	0	321.64	2.7609e-006	3.9838e-014	-2.2422e-012	4.6631e-012	0	3.6521e-007	-2.6731e-019	13.732	0.001003	0	0	0	0	0	0.00015198	1.3062	1	0.0001695	0.0022	0.0001695	0
428.33	-0.043705	0.047495	0	321.64	2.7598e-006	5.4409e-014	-2.2752e-012	4.5813e-012	0	1.3754e-006	-2.6509e-019	13.731	0.001003	0	0	0	0	0	0.0001517	1.3049	1	0.000171	0.0022	0.000171	0
428.3	-0.043452	0.047799	0	321.63	2.7588e-006	6.898e-014	-2.3082e-012	4.4995e-012	0	2.3856e-006	-2.6287e-019	13.73	0.001003	0	0	0	0	0	0.00015142	1.3036	1	0.0001725	0.0022	0.0001725	0
428.27	-0.043198	0.048102	0	321.63	2.7577e-006	8.3551e-014	-2.3413e-012	4.4178e-012	0	3.3957e-006	-2.6065e-019	13.73	0.001003	0	0	0	0	0	0.00015115	1.3023	1	0.000174	0.0022	0.000174	0
428.25	-0.042945	0.048406	0	321.62	2.7566e-006	9.8123e-014	-2.3743e-012	4.336e-012	0	4.4059e-006	-2.5843e-019	13.729	0.001003	0	0	0	0	0	0.00015087	1.3011	1	0.0001755	0.0022	0.0001755	0
428.22	-0.042692	0.04871	0	321.62	2.7555e-006	1.1269e-013	-2.4073e-012	4.2543e-012	0	5.416e-006	-2.5621e-019	13.728	0.001003	0	0	0	0	0	0.0001506	1.2998	1	0.000177	0.0022	0.000177	0
428.18	-0.042446	0.04901	0	321.61	2.7544e-006	1.254e-013	-2.4307e-012	4.2043e-012	0	6.1877e-006	-2.54e-019	13.727	0.001003	0	0	0	0	0	0.00015036	1.2987	1	0.0001785	0.0022	0.0001785	0
428.14	-0.042224	0.049298	0	321.61	2.7535e-006	1.3215e-013	-2.423e-012	4.2564e-012	0	6.1954e-006	-2.5183e-019	13.725	0.001003	0	0	0	0	0	0.00015026	1.2982	1	0.00018	0.0022	0.00018	0
428.09	-0.041992	0.049581	0	321.6	2.7524e-006	1.3707e-013	-2.4443e-012	4.2728e-012	0	6.5998e-006	-2.4735e-019	13.724	0.001003	0	0	0	0	0	0.0001501	1.2975	1	0.0001815	0.0022	0.0001815	0
428.07	-0.041732	0.049848	0	321.6	2.7512e-006	1.3723e-013	-2.5413e-012	4.1961e-012	0	8.0421e-006	-2.3678e-019	13.723	0.001003	0	0	0	0	0	0.00014978	1.296	1	0.000183	0.0022	0.000183	0
428.04	-0.041473	0.050115	0	321.59	2.75e-006	1.3739e-013	-2.6384e-012	4.1194e-012	0	9.4844e-006	-2.2621e-019	13.722	0.001003	0	0	0	0	0	0.00014947	1.2945	1	0.0001845	0.0022	0.0001845	0
428.01	-0.041214	0.050382	0	321.59	2.7488e-006	1.3755e-013	-2.7355e-012	4.0427e-012	0	1.0927e-005	-2.1565e-019	13.721	0.001003	0	0	0	0	0	0.00014915	1.293	1	0.000186	0.0022	0.000186	0
427.99	-0.040955	0.050649	0	321.58	2.7475e-006	1.3772e-013	-2.8325e-012	3.966e-012	0	1.2369e-005	-2.0508e-019	13.72	0.001003	0	0	0	0	0	0.00014883	1.2916	1	0.0001875	0.0022	0.0001875	0
427.96	-0.040695	0.050917	0	321.58	2.7463e-006	1.3788e-013	-2.9296e-012	3.8893e-012	0	1.3811e-005	-1.9452e-019	13.719	0.001003	0	0	0	0	0	0.00014852	1.2901	1	0.000189	0.0022	0.000189	0
427.93	-0.040436	0.051184	0	321.58	2.7451e-006	1.3804e-013	-3.0266e-012	3.8126e-012	0	1.5254e-005	-1.8395e-019	13.719	0.001003	0	0	0	0	0	0.0001482	1.2886	1	0.0001905	0.0022	0.0001905	0
427.91	-0.040177	0.051451	0	321.57	2.7439e-006	1.382e-013	-3.1237e-012	3.7359e-012	0	1.6696e-005	-1.7339e-019	13.718	0.001003	0	0	0	0	0	0.00014789	1.2872	1	0.000192	0.0022	0.000192	0
427.88	-0.039917	0.051718	0	321.57	2.7426e-006	1.3836e-013	-3.2208e-012	3.6592e-012	0	1.8138e-005	-1.6282e-019	13.717	0.001003	0	0	0	0	0	0.00014757	1.2857	1	0.0001935	0.0022	0.0001935	0
427.85	-0.039658	0.051985	0	321.56	2.7414e-006	1.3852e-013	-3.3178e-012	3.5825e-012	0	1.9581e-005	-1.5225e-019	13.716	0.001003	0	0	0	0	0	0.00014725	1.2842	1	0.000195	0.0022	0.000195	0
427.83	-0.039399	0.052252	0	321.56	2.7402e-006	1.3868e-013	-3.4149e-012	3.5058e-012	0	2.1023e-005	-1.4169e-019	13.715	0.001003	0	0	0	0	0	0.00014694	1.2828	1	0.0001965	0.0022	0.0001965	0
427.81	-0.03915	0.052519	0	321.55	2.739e-006	1.4526e-013	-3.4779e-012	3.4838e-012	0	2.1476e-005	-1.4515e-019	13.715	0.001003	0	0	0	0	0	0.00014673	1.2818	1	0.000198	0.0022	0.000198	0
427.82	-0.038886	0.05276	0	321.55	2.7377e-006	1.7209e-013	-3.6228e-012	3.8256e-012	0	2.0664e-005	-1.4189e-019	13.715	0.001003	0	0	0	0	0	0.00014642	1.2804	1	0.0001995	0.0022	0.0001995	0
427.82	-0.038622	0.053001	0	321.55	2.7364e-006	1.9893e-013	-3.7678e-012	4.1675e-012	0	1.9853e-005	-1.3862e-019	13.715	0.001003	0	0	0	0	0	0.00014611	1.2789	1	0.000201	0.0022	0.000201	0
427.83	-0.038358	0.053242	0	321.54	2.7351e-006	2.2577e-013	-3.9128e-012	4.5094e-012	0	1.9041e-005	-1.3536e-019	13.715	0.001003	0	0	0	0	0	0.0001458	1.2775	1	0.0002025	0.0022	0.0002025	0
427.83	-0.038094	0.053483	0	321.54	2.7337e-006	2.526e-013	-4.0577e-012	4.8512e-012	0	1.8229e-005	-1.321e-019	13.715	0.001003	0	0	0	0	0	0.00014548	1.276	1	0.000204	0.0022	0.000204	0
427.84	-0.03783	0.053724	0	321.54	2.7324e-006	2.7944e-013	-4.2027e-012	5.1931e-012	0	1.7417e-005	-1.2883e-019	13.715	0.001003	0	0	0	0	0	0.00014517	1.2746	1	0.0002055	0.0022	0.0002055	0
427.84	-0.037566	0.053965	0	321.54	2.7311e-006	3.0628e-013	-4.3476e-012	5.535e-012	0	1.6605e-005	-1.2557e-019	13.716	0.001003	0	0	0	0	0	0.00014486	1.2731	1	0.000207	0.0022	0.000207	0
427.85	-0.037301	0.054207	0	321.53	2.7298e-006	3.2831e-013	-4.4506e-012	5.8991e-012	0	1.4929e-005	-1.2499e-019	13.716	0.001003	0	0	0	0	0	0.00014461	1.272	1	0.0002085	0.0022	0.0002085	0
427.86	-0.037036	0.054448	0	321.53	2.7284e-006	3.4927e-013	-4.5441e-012	6.2682e-012	0	1.3061e-005	-1.2501e-019	13.716	0.001003	0	0	0	0	0	0.00014438	1.2709	1	0.00021	0.0022	0.00021	0
427.87	-0.036771	0.054689	0	321.53	2.7271e-006	3.7023e-013	-4.6377e-012	6.6373e-012	0	1.1192e-005	-1.2502e-019	13.716	0.001003	0	0	0	0	0	0.00014415	1.2698	1	0.0002115	0.0022	0.0002115	0
427.87	-0.036506	0.05493	0	321.52	2.7258e-006	3.9119e-013	-4.7313e-012	7.0064e-012	0	9.3235e-006	-1.2504e-019	13.717	0.001003	0	0	0	0	0	0.00014393	1.2688	1	0.000213	0.0022	0.000213	0
427.88	-0.036238	0.055168	0	321.52	2.7244e-006	4.1726e-013	-4.8657e-012	7.2636e-012	0	9.1712e-006	-1.2639e-019	13.717	0.001003	0	0	0	0	0	0.0001437	1.2677	1	0.0002145	0.0022	0.0002145	0
427.85	-0.03595	0.055379	0	321.52	2.7229e-006	4.3891e-013	-5.0623e-012	7.01e-012	0	1.4332e-005	-1.4743e-019	13.716	0.001003	0	0	0	0	0	0.00014343	1.2665	1	0.000216	0.0022	0.000216	0
427.81	-0.035667	0.05559	0	321.51	2.7214e-006	4.3169e-013	-5.0738e-012	7.104e-012	0	1.2981e-005	-1.7071e-019	13.715	0.001003	0	0	0	0	0	0.00014314	1.2651	1	0.0002175	0.0022	0.0002175	0
427.78	-0.035383	0.055802	0	321.51	2.7199e-006	4.2448e-013	-5.0853e-012	7.1981e-012	0	1.1631e-005	-1.94e-019	13.713	0.001003	0	0	0	0	0	0.00014285	1.2638	1	0.000219	0.0022	0.000219	0
427.74	-0.0351	0.056013	0	321.5	2.7184e-006	4.1727e-013	-5.0968e-012	7.2921e-012	0	1.0281e-005	-2.1729e-019	13.712	0.001003	0	0	0	0	0	0.00014257	1.2625	1	0.0002205	0.0022	0.0002205	0
427.7	-0.034816	0.056225	0	321.5	2.7169e-006	4.1006e-013	-5.1083e-012	7.3862e-012	0	8.9307e-006	-2.4057e-019	13.711	0.001003	0	0	0	0	0	0.00014228	1.2611	1	0.000222	0.0022	0.000222	0
427.67	-0.034533	0.056437	0	321.49	2.7154e-006	4.0285e-013	-5.1198e-012	7.4802e-012	0	7.5805e-006	-2.6386e-019	13.71	0.001003	0	0	0	0	0	0.00014199	1.2598	1	0.0002235	0.0022	0.0002235	0
427.63	-0.03425	0.056648	0	321.49	2.7139e-006	3.9564e-013	-5.1313e-012	7.5743e-012	0	6.2302e-006	-2.8715e-019	13.709	0.001003	0	0	0	0	0	0.00014171	1.2585	1	0.000225	0.0022	0.000225	0
427.6	-0.033966	0.05686	0	321.48	2.7124e-006	3.8842e-013	-5.1429e-012	7.6683e-012	0	4.88e-006	-3.1043e-019	13.708	0.001003	0	0	0	0	0	0.00014142	1.2571	1	0.0002265	0.0022	0.0002265	0
427.56	-0.033683	0.057071	0	321.48	2.7109e-006	3.8121e-013	-5.1544e-012	7.7624e-012	0	3.5297e-006	-3.3372e-019	13.707	0.001003	0	0	0	0	0	0.00014113	1.2558	1	0.000228	0.0022	0.000228	0
427.52	-0.033399	0.057283	0	321.48	2.7094e-006	3.74e-013	-5.1659e-012	7.8565e-012	0	2.1795e-006	-3.5701e-019	13.705	0.001003	0	0	0	0	0	0.00014085	1.2545	1	0.0002295	0.0022	0.0002295	0
427.49	-0.033116	0.057495	0	321.47	2.7079e-006	3.6679e-013	-5.1774e-012	7.9505e-012	0	8.2926e-007	-3.8029e-019	13.704	0.001003	0	0	0	0	0	0.00014056	1.2531	1	0.000231	0.0022	0.000231	0
427.45	-0.032832	0.057706	0	321.47	2.7065e-006	3.5958e-013	-5.1889e-012	8.0446e-012	0	-5.2098e-007	-4.0358e-019	13.703	0.001003	0	0	0	0	0	0.00014027	1.2518	1	0.0002325	0.0022	0.0002325	0
427.42	-0.032544	0.057915	0	321.46	2.7049e-006	3.5208e-013	-5.1726e-012	8.1897e-012	0	-2.706e-006	-4.2222e-019	13.702	0.001003	0	0	0	0	0	0.00013995	1.2503	1	0.000234	0.0022	0.000234	0
427.39	-0.032236	0.058094	0	321.46	2.703e-006	3.4798e-013	-4.9694e-012	8.3027e-012	0	-6.4763e-006	-4.085e-019	13.701	0.001003	0	0	0	0	0	0.0001395	1.2482	1	0.0002355	0.0022	0.0002355	0
427.39	-0.031945	0.058266	0	321.46	2.7013e-006	3.4953e-013	-4.7832e-012	7.9951e-012	0	-5.5575e-006	-3.9645e-019	13.701	0.001003	0	0	0	0	0	0.00013923	1.247	1	0.000237	0.0022	0.000237	0
427.38	-0.031655	0.058438	0	321.45	2.6995e-006	3.5107e-013	-4.5971e-012	7.6875e-012	0	-4.6388e-006	-3.8441e-019	13.701	0.001003	0	0	0	0	0	0.00013896	1.2457	1	0.0002385	0.0022	0.0002385	0
427.38	-0.031364	0.05861	0	321.45	2.6977e-006	3.5261e-013	-4.4109e-012	7.3799e-012	0	-3.7201e-006	-3.7237e-019	13.701	0.001003	0	0	0	0	0	0.00013869	1.2445	1	0.00024	0.0022	0.00024	0
427.37	-0.031073	0.058782	0	321.45	2.696e-006	3.5416e-013	-4.2247e-012	7.0722e-012	0	-2.8013e-006	-3.6032e-019	13.701	0.001003	0	0	0	0	0	0.00013843	1.2432	1	0.0002415	0.0022	0.0002415	0
427.37	-0.030783	0.058954	0	321.44	2.6942e-006	3.557e-013	-4.0385e-012	6.7646e-012	0	-1.8826e-006	-3.4828e-019	13.7	0.001003	0	0	0	0	0	0.00013816	1.242	1	0.000243	0.0022	0.000243	0
427.36	-0.030492	0.059126	0	321.44	2.6924e-006	3.5725e-013	-3.8524e-012	6.457e-012	0	-9.6385e-007	-3.3623e-019	13.7	0.001003	0	0	0	0	0	0.00013789	1.2407	1	0.0002445	0.0022	0.0002445	0
427.36	-0.030201	0.059298	0	321.43	2.6907e-006	3.5879e-013	-3.6662e-012	6.1493e-012	0	-4.5107e-008	-3.2419e-019	13.7	0.001003	0	0	0	0	0	0.00013762	1.2395	1	0.000246	0.0022	0.000246	0
427.35	-0.02991	0.05947	0	321.43	2.6889e-006	3.6033e-013	-3.48e-012	5.8417e-012	0	8.7362e-007	-3.1214e-019	13.7	0.001003	0	0	0	0	0	0.00013735	1.2382	1	0.0002475	0.0022	0.0002475	0
427.35	-0.02962	0.059643	0	321.43	2.6871e-006	3.6188e-013	-3.2938e-012	5.5341e-012	0	1.7924e-006	-3.001e-019	13.7	0.001003	0	0	0	0	0	0.00013709	1.237	1	0.000249	0.0022	0.000249	0
427.34	-0.029329	0.059815	0	321.42	2.6854e-006	3.6342e-013	-3.1077e-012	5.2265e-012	0	2.7111e-006	-2.8806e-019	13.7	0.001003	0	0	0	0	0	0.00013682	1.2358	1	0.0002505	0.0022	0.0002505	0
427.34	-0.029038	0.059987	0	321.42	2.6836e-006	3.6496e-013	-2.9215e-012	4.9188e-012	0	3.6298e-006	-2.7601e-019	13.699	0.001003	0	0	0	0	0	0.00013655	1.2345	1	0.000252	0.0022	0.000252	0
427.33	-0.028746	0.060158	0	321.42	2.6818e-006	3.6675e-013	-2.7467e-012	4.6245e-012	0	4.5529e-006	-2.6416e-019	13.699	0.001003	0	0	0	0	0	0.00013627	1.2332	1	0.0002535	0.0022	0.0002535	0
427.29	-0.028421	0.060303	0	321.41	2.6796e-006	3.7448e-013	-2.8451e-012	4.6496e-012	0	5.5785e-006	-2.5696e-019	13.698	0.001003	0	0	0	0	0	0.00013566	1.2304	1	0.000255	0.0022	0.000255	0
427.26	-0.028096	0.060449	0	321.41	2.6774e-006	3.822e-013	-2.9436e-012	4.6746e-012	0	6.6041e-006	-2.4975e-019	13.697	0.001003	0	0	0	0	0	0.00013505	1.2275	1	0.0002565	0.0022	0.0002565	0
427.23	-0.027792	0.060589	0	321.4	2.6753e-006	3.9031e-013	-3.0127e-012	4.7349e-012	0	7.0078e-006	-2.4681e-019	13.696	0.001003	0	0	0	0	0	0.00013464	1.2256	1	0.000258	0.0022	0.000258	0
427.19	-0.0275	0.060725	0	321.4	2.6733e-006	3.9866e-013	-3.0638e-012	4.8168e-012	0	7.0294e-006	-2.4648e-019	13.695	0.001003	0	0	0	0	0	0.00013436	1.2243	1	0.0002595	0.0022	0.0002595	0
427.16	-0.027209	0.060862	0	321.4	2.6714e-006	4.07e-013	-3.1149e-012	4.8987e-012	0	7.051e-006	-2.4616e-019	13.694	0.001003	0	0	0	0	0	0.00013408	1.223	1	0.000261	0.0022	0.000261	0
427.13	-0.026917	0.060998	0	321.39	2.6694e-006	4.1535e-013	-3.1661e-012	4.9807e-012	0	7.0727e-006	-2.4584e-019	13.693	0.001003	0	0	0	0	0	0.0001338	1.2217	1	0.0002625	0.0022	0.0002625	0
427.1	-0.026626	0.061134	0	321.39	2.6675e-006	4.237e-013	-3.2172e-012	5.0626e-012	0	7.0943e-006	-2.4551e-019	13.692	0.001003	0	0	0	0	0	0.00013352	1.2204	1	0.000264	0.0022	0.000264	0
427.06	-0.026334	0.061271	0	321.39	2.6655e-006	4.3205e-013	-3.2683e-012	5.1446e-012	0	7.1159e-006	-2.4519e-019	13.691	0.001003	0	0	0	0	0	0.00013324	1.2191	1	0.0002655	0.0022	0.0002655	0
427.03	-0.026043	0.061407	0	321.38	2.6636e-006	4.404e-013	-3.3194e-012	5.2265e-012	0	7.1375e-006	-2.4486e-019	13.69	0.001003	0	0	0	0	0	0.00013295	1.2178	1	0.000267	0.0022	0.000267	0
427	-0.025751	0.061543	0	321.38	2.6616e-006	4.4875e-013	-3.3705e-012	5.3085e-012	0	7.1591e-006	-2.4454e-019	13.689	0.001003	0	0	0	0	0	0.00013267	1.2165	1	0.0002685	0.0022	0.0002685	0
426.97	-0.02546	0.06168	0	321.37	2.6596e-006	4.5709e-013	-3.4216e-012	5.3904e-012	0	7.1807e-006	-2.4422e-019	13.688	0.001003	0	0	0	0	0	0.00013239	1.2152	1	0.00027	0.0022	0.00027	0
426.93	-0.025168	0.061816	0	321.37	2.6577e-006	4.6544e-013	-3.4728e-012	5.4723e-012	0	7.2023e-006	-2.4389e-019	13.687	0.001003	0	0	0	0	0	0.00013211	1.2139	1	0.0002715	0.0022	0.0002715	0
426.9	-0.024877	0.061953	0	321.37	2.6557e-006	4.7379e-013	-3.5239e-012	5.5543e-012	0	7.2239e-006	-2.4357e-019	13.686	0.001003	0	0	0	0	0	0.00013183	1.2126	1	0.000273	0.0022	0.000273	0
426.91	-0.024555	0.062066	0	321.36	2.6533e-006	4.8601e-013	-3.532e-012	5.6065e-012	0	7.239e-006	-2.3947e-019	13.686	0.001003	0	0	0	0	0	0.00013123	1.2098	1	0.0002745	0.0022	0.0002745	0
426.93	-0.024234	0.06218	0	321.35	2.6509e-006	4.9827e-013	-3.5395e-012	5.6583e-012	0	7.2541e-006	-2.3532e-019	13.686	0.001003	0	0	0	0	0	0.00013063	1.207	1	0.000276	0.0022	0.000276	0
426.94	-0.023912	0.062294	0	321.35	2.6485e-006	5.1053e-013	-3.5471e-012	5.7101e-012	0	7.2691e-006	-2.3117e-019	13.687	0.001003	0	0	0	0	0	0.00013002	1.2042	1	0.0002775	0.0022	0.0002775	0
426.95	-0.02359	0.062407	0	321.34	2.646e-006	5.228e-013	-3.5547e-012	5.7619e-012	0	7.2842e-006	-2.2702e-019	13.687	0.001003	0	0	0	0	0	0.00012941	1.2013	1	0.000279	0.0022	0.000279	0
426.96	-0.023279	0.062517	0	321.34	2.6438e-006	5.3314e-013	-3.5594e-012	5.7948e-012	0	7.2953e-006	-2.2187e-019	13.687	0.001003	0	0	0	0	0	0.00012897	1.1993	1	0.0002805	0.0022	0.0002805	0
426.95	-0.022981	0.062623	0	321.33	2.6417e-006	5.4134e-013	-3.5609e-012	5.8066e-012	0	7.3022e-006	-2.156e-019	13.687	0.001003	0	0	0	0	0	0.0001287	1.198	1	0.000282	0.0022	0.000282	0
426.95	-0.022684	0.062729	0	321.33	2.6396e-006	5.4954e-013	-3.5624e-012	5.8185e-012	0	7.3091e-006	-2.0933e-019	13.687	0.001003	0	0	0	0	0	0.00012843	1.1968	1	0.0002835	0.0022	0.0002835	0
426.94	-0.022386	0.062835	0	321.33	2.6375e-006	5.5774e-013	-3.564e-012	5.8303e-012	0	7.316e-006	-2.0306e-019	13.687	0.001003	0	0	0	0	0	0.00012816	1.1955	1	0.000285	0.0022	0.000285	0
426.94	-0.022088	0.06294	0	321.32	2.6354e-006	5.6595e-013	-3.5655e-012	5.8421e-012	0	7.3229e-006	-1.9679e-019	13.687	0.001003	0	0	0	0	0	0.00012789	1.1943	1	0.0002865	0.0022	0.0002865	0
426.93	-0.02179	0.063046	0	321.32	2.6333e-006	5.7415e-013	-3.567e-012	5.854e-012	0	7.3298e-006	-1.9052e-019	13.686	0.001003	0	0	0	0	0	0.00012762	1.193	1	0.000288	0.0022	0.000288	0
426.93	-0.021492	0.063152	0	321.31	2.6311e-006	5.8235e-013	-3.5685e-012	5.8658e-012	0	7.3367e-006	-1.8425e-019	13.686	0.001003	0	0	0	0	0	0.00012735	1.1918	1	0.0002895	0.0022	0.0002895	0
426.92	-0.021194	0.063258	0	321.31	2.629e-006	5.9056e-013	-3.5701e-012	5.8776e-012	0	7.3436e-006	-1.7799e-019	13.686	0.001003	0	0	0	0	0	0.00012709	1.1905	1	0.000291	0.0022	0.000291	0
426.92	-0.020893	0.063361	0	321.31	2.6269e-006	5.9834e-013	-3.5646e-012	5.8861e-012	0	7.3507e-006	-1.7169e-019	13.686	0.001003	0	0	0	0	0	0.00012677	1.1891	1	0.0002925	0.0022	0.0002925	0
426.91	-0.020566	0.063445	0	321.3	2.6243e-006	6.0305e-013	-3.5077e-012	5.8699e-012	0	7.3592e-006	-1.6521e-019	13.686	0.001003	0	0	0	0	0	0.00012615	1.1862	1	0.000294	0.0022	0.000294	0
426.9	-0.020239	0.063529	0	321.29	2.6217e-006	6.0776e-013	-3.4507e-012	5.8537e-012	0	7.3677e-006	-1.5874e-019	13.685	0.001003	0	0	0	0	0	0.00012553	1.1833	1	0.0002955	0.0022	0.0002955	0
426.89	-0.019913	0.063613	0	321.28	2.6191e-006	6.1247e-013	-3.3937e-012	5.8375e-012	0	7.3762e-006	-1.5226e-019	13.685	0.001003	0	0	0	0	0	0.00012491	1.1804	1	0.000297	0.0022	0.000297	0
426.87	-0.019586	0.063696	0	321.28	2.6165e-006	6.1718e-013	-3.3367e-012	5.8212e-012	0	7.3846e-006	-1.4578e-019	13.685	0.001003	0	0	0	0	0	0.00012429	1.1775	1	0.0002985	0.0022	0.0002985	0
426.86	-0.019259	0.06378	0	321.27	2.6139e-006	6.2189e-013	-3.2798e-012	5.805e-012	0	7.3931e-006	-1.393e-019	13.684	0.001003	0	0	0	0	0	0.00012367	1.1746	1	0.0003	0.0022	0.0003	0
426.85	-0.018933	0.063864	0	321.26	2.6114e-006	6.2659e-013	-3.2228e-012	5.7888e-012	0	7.4016e-006	-1.3283e-019	13.684	0.001003	0	0	0	0	0	0.00012304	1.1717	1	0.0003015	0.0022	0.0003015	0
426.84	-0.018617	0.063944	0	321.26	2.6089e-006	6.33e-013	-3.1864e-012	5.7749e-012	0	7.4125e-006	-1.2738e-019	13.684	0.001003	0	0	0	0	0	0.00012255	1.1694	1	0.000303	0.0022	0.000303	0
426.83	-0.018325	0.064016	0	321.25	2.6067e-006	6.4284e-013	-3.1915e-012	5.7658e-012	0	7.4281e-006	-1.24e-019	13.683	0.001003	0	0	0	0	0	0.00012229	1.1683	1	0.0003045	0.0022	0.0003045	0
426.83	-0.018032	0.064087	0	321.25	2.6045e-006	6.5267e-013	-3.1967e-012	5.7567e-012	0	7.4438e-006	-1.2063e-019	13.683	0.001003	0	0	0	0	0	0.00012204	1.1671	1	0.000306	0.0022	0.000306	0
426.82	-0.017739	0.064159	0	321.25	2.6022e-006	6.6251e-013	-3.2018e-012	5.7475e-012	0	7.4594e-006	-1.1725e-019	13.683	0.001003	0	0	0	0	0	0.00012179	1.1659	1	0.0003075	0.0022	0.0003075	0
426.81	-0.017447	0.06423	0	321.24	2.6e-006	6.7234e-013	-3.2069e-012	5.7384e-012	0	7.4751e-006	-1.1387e-019	13.682	0.001003	0	0	0	0	0	0.00012154	1.1648	1	0.000309	0.0022	0.000309	0
426.8	-0.017154	0.064302	0	321.24	2.5978e-006	6.8217e-013	-3.212e-012	5.7293e-012	0	7.4908e-006	-1.105e-019	13.682	0.001003	0	0	0	0	0	0.00012129	1.1636	1	0.0003105	0.0022	0.0003105	0
426.78	-0.016848	0.064367	0	321.23	2.5953e-006	6.9139e-013	-3.2346e-012	5.7072e-012	0	7.5017e-006	-1.0348e-019	13.681	0.001003	0	0	0	0	0	0.00012088	1.1617	1	0.000312	0.0022	0.000312	0
426.73	-0.016524	0.064423	0	321.22	2.5926e-006	6.9976e-013	-3.2811e-012	5.667e-012	0	7.506e-006	-9.1426e-020	13.68	0.001003	0	0	0	0	0	0.00012027	1.1588	1	0.0003135	0.0022	0.0003135	0
426.69	-0.0162	0.064479	0	321.22	2.5898e-006	7.0813e-013	-3.3276e-012	5.6269e-012	0	7.5102e-006	-7.9378e-020	13.679	0.001003	0	0	0	0	0	0.00011965	1.156	1	0.000315	0.0022	0.000315	0
426.65	-0.015876	0.064535	0	321.21	2.587e-006	7.165e-013	-3.3742e-012	5.5868e-012	0	7.5145e-006	-6.7329e-020	13.677	0.001003	0	0	0	0	0	0.00011903	1.1531	1	0.0003165	0.0022	0.0003165	0
426.61	-0.015551	0.064591	0	321.2	2.5842e-006	7.2487e-013	-3.4207e-012	5.5466e-012	0	7.5188e-006	-5.528e-020	13.676	0.001003	0	0	0	0	0	0.00011841	1.1502	1	0.000318	0.0022	0.000318	0
