"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
         627, -2.78676762e-02, 4.44173400e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707900e-05, 4.44173400e-03, -2.78676762e-02, 0.00000000e+00, -6.27405337e+00, 0.00000000e+00, 0.00000000e+00, -4.18983478e+03, 3.37821827e+06, 0.00000000e+00, -8.69150514e+00, -7.69360514e+00, -7.63082566e+00, -1.35046800e+00, 0.00000000e+00, -17.0986478282, 10.0000000000, 1058.3042267367, 0.5558478685
         628, -2.78678849e-02, 4.44128782e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709926e-05, 4.44128782e-03, -2.78678849e-02, 0.00000000e+00, -6.27473067e+00, 0.00000000e+00, 0.00000000e+00, -4.18977361e+03, 3.37822257e+06, 0.00000000e+00, -8.67905025e+00, -7.82697168e+00, -7.76539955e+00, -1.30257083e+00, 0.00000000e+00, -17.0690153320, 10.0000000000, 1238.2582556848, 0.5567277395
         629, -2.78678363e-02, 4.44134869e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709600e-05, 4.44134869e-03, -2.78678363e-02, 0.00000000e+00, -6.27463373e+00, 0.00000000e+00, 0.00000000e+00, -4.18972480e+03, 3.37822819e+06, 0.00000000e+00, -8.61015252e+00, -7.66411739e+00, -7.81608277e+00, -1.27565510e+00, 0.00000000e+00, -17.0514860066, 10.0000000000, 1108.9553587208, 0.5575989474
         630, -2.78676993e-02, 4.44174641e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708110e-05, 4.44174641e-03, -2.78676993e-02, 0.00000000e+00, -6.27404103e+00, 0.00000000e+00, 0.00000000e+00, -4.18964457e+03, 3.37822707e+06, 0.00000000e+00, -8.69433108e+00, -7.69987155e+00, -7.64794130e+00, -1.36921223e+00, 0.00000000e+00, -17.1131216050, 10.0000000000, 1042.3134345309, 0.5584721511
         631, -2.78678354e-02, 4.44121737e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709455e-05, 4.44121737e-03, -2.78678354e-02, 0.00000000e+00, -6.27481906e+00, 0.00000000e+00, 0.00000000e+00, -4.18952110e+03, 3.37821782e+06, 0.00000000e+00, -8.70685158e+00, -7.84499423e+00, -7.76852236e+00, -1.31018735e+00, 0.00000000e+00, -17.0789678730, 10.0000000000, 1238.3517953248, 0.5593459877
         632, -2.78678068e-02, 4.44128991e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709340e-05, 4.44128991e-03, -2.78678068e-02, 0.00000000e+00, -6.27471015e+00, 0.00000000e+00, 0.00000000e+00, -4.18948900e+03, 3.37822622e+06, 0.00000000e+00, -8.61257390e+00, -7.68000468e+00, -7.85846776e+00, -1.28504256e+00, 0.00000000e+00, -17.0593068403, 10.0000000000, 1080.9837453371, 0.5602129776
         633, -2.78676322e-02, 4.44169659e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707452e-05, 4.44169659e-03, -2.78676322e-02, 0.00000000e+00, -6.27409631e+00, 0.00000000e+00, 0.00000000e+00, -4.18945317e+03, 3.37823531e+06, 0.00000000e+00, -8.70877485e+00, -7.71663220e+00, -7.68590488e+00, -1.37082757e+00, 0.00000000e+00, -17.1283023654, 10.0000000000, 1020.1742752173, 0.5610867684
         634, -2.78678850e-02, 4.44127872e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709942e-05, 4.44127872e-03, -2.78678850e-02, 0.00000000e+00, -6.27474357e+00, 0.00000000e+00, 0.00000000e+00, -4.18924905e+03, 3.37820924e+06, 0.00000000e+00, -8.72689436e+00, -7.86916636e+00, -7.79817635e+00, -1.31573489e+00, 0.00000000e+00, -17.1114249838, 10.0000000000, 1194.8197029400, 0.5619578153
         635, -2.78678228e-02, 4.44137200e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709459e-05, 4.44137200e-03, -2.78678228e-02, 0.00000000e+00, -6.27459776e+00, 0.00000000e+00, 0.00000000e+00, -4.18916915e+03, 3.37820634e+06, 0.00000000e+00, -8.64664805e+00, -7.69731100e+00, -7.86288987e+00, -1.29540085e+00, 0.00000000e+00, -17.0818571956, 10.0000000000, 1052.4699413135, 0.5628241223
         636, -2.78676568e-02, 4.44169343e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707691e-05, 4.44169343e-03, -2.78676568e-02, 0.00000000e+00, -6.27410632e+00, 0.00000000e+00, 0.00000000e+00, -4.18913660e+03, 3.37821428e+06, 0.00000000e+00, -8.72332978e+00, -7.72714828e+00, -7.68313145e+00, -1.38480011e+00, 0.00000000e+00, -17.1363546707, 10.0000000000, 1004.3282027960, 0.5636966540
         637, -2.78678187e-02, 4.44120819e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709303e-05, 4.44120819e-03, -2.78678187e-02, 0.00000000e+00, -6.27482829e+00, 0.00000000e+00, 0.00000000e+00, -4.18898672e+03, 3.37819866e+06, 0.00000000e+00, -8.72721251e+00, -7.87868754e+00, -7.80459432e+00, -1.32993622e+00, 0.00000000e+00, -17.1066260904, 10.0000000000, 1184.1182387713, 0.5645657665
         638, -2.78678179e-02, 4.44124780e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709462e-05, 4.44124780e-03, -2.78678179e-02, 0.00000000e+00, -6.27477213e+00, 0.00000000e+00, 0.00000000e+00, -4.18889745e+03, 3.37819431e+06, 0.00000000e+00, -8.64436195e+00, -7.70413777e+00, -7.88340554e+00, -1.30627252e+00, 0.00000000e+00, -17.0931921692, 10.0000000000, 1043.5930514204, 0.5654414873
         639, -2.78675959e-02, 4.44164763e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707120e-05, 4.44164763e-03, -2.78675959e-02, 0.00000000e+00, -6.27415730e+00, 0.00000000e+00, 0.00000000e+00, -4.18888495e+03, 3.37820730e+06, 0.00000000e+00, -8.74903686e+00, -7.75337576e+00, -7.71088965e+00, -1.38310993e+00, 0.00000000e+00, -17.1411142991, 10.0000000000, 988.2514950013, 0.5663121102
         640, -2.78678594e-02, 4.44130931e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709680e-05, 4.44130931e-03, -2.78678594e-02, 0.00000000e+00, -6.27469457e+00, 0.00000000e+00, 0.00000000e+00, -4.18877425e+03, 3.37819932e+06, 0.00000000e+00, -8.72635352e+00, -7.89473989e+00, -7.86653751e+00, -1.33565973e+00, 0.00000000e+00, -17.1170522377, 10.0000000000, 1138.5114511332, 0.5671867345
         641, -2.78678573e-02, 4.44129424e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709803e-05, 4.44129424e-03, -2.78678573e-02, 0.00000000e+00, -6.27471537e+00, 0.00000000e+00, 0.00000000e+00, -4.18864284e+03, 3.37818571e+06, 0.00000000e+00, -8.67755996e+00, -7.70389796e+00, -7.83324858e+00, -1.32256065e+00, 0.00000000e+00, -17.1218202768, 10.0000000000, 1020.6743568032, 0.5680564002
         642, -2.78676073e-02, 4.44163468e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707244e-05, 4.44163468e-03, -2.78676073e-02, 0.00000000e+00, -6.27417815e+00, 0.00000000e+00, 0.00000000e+00, -4.18863887e+03, 3.37819944e+06, 0.00000000e+00, -8.76811734e+00, -7.78452956e+00, -7.69848570e+00, -1.39500732e+00, 0.00000000e+00, -17.1371170755, 10.0000000000, 990.3486768648, 0.5689279690
         643, -2.78677925e-02, 4.44134287e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709004e-05, 4.44134287e-03, -2.78677925e-02, 0.00000000e+00, -6.27463209e+00, 0.00000000e+00, 0.00000000e+00, -4.18859104e+03, 3.37820291e+06, 0.00000000e+00, -8.70637724e+00, -7.87265962e+00, -7.91839341e+00, -1.34673608e+00, 0.00000000e+00, -17.0872403247, 10.0000000000, 1131.7368705958, 0.5697976703
         644, -2.78678698e-02, 4.44121842e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709956e-05, 4.44121842e-03, -2.78678698e-02, 0.00000000e+00, -6.27482532e+00, 0.00000000e+00, 0.00000000e+00, -4.18840532e+03, 3.37817815e+06, 0.00000000e+00, -8.67127876e+00, -7.68869252e+00, -7.76561195e+00, -1.34207575e+00, 0.00000000e+00, -17.1111698858, 10.0000000000, 1012.6846248024, 0.5706726504
         645, -2.78675945e-02, 4.44160682e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707158e-05, 4.44160682e-03, -2.78675945e-02, 0.00000000e+00, -6.27421464e+00, 0.00000000e+00, 0.00000000e+00, -4.18835568e+03, 3.37818246e+06, 0.00000000e+00, -8.78051890e+00, -7.81364246e+00, -7.68777221e+00, -1.38579542e+00, 0.00000000e+00, -17.1346484613, 10.0000000000, 1001.8758114327, 0.5715574767
         646, -2.78678335e-02, 4.44134388e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709418e-05, 4.44134388e-03, -2.78678335e-02, 0.00000000e+00, -6.27463990e+00, 0.00000000e+00, 0.00000000e+00, -4.18832880e+03, 3.37818843e+06, 0.00000000e+00, -8.69262272e+00, -7.84525316e+00, -7.93362720e+00, -1.35757032e+00, 0.00000000e+00, -17.0773081406, 10.0000000000, 1085.8994864980, 0.5724340946
         647, -2.78678605e-02, 4.44118559e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709826e-05, 4.44118559e-03, -2.78678605e-02, 0.00000000e+00, -6.27486960e+00, 0.00000000e+00, 0.00000000e+00, -4.18817128e+03, 3.37816981e+06, 0.00000000e+00, -8.67080016e+00, -7.67734550e+00, -7.71081979e+00, -1.36599229e+00, 0.00000000e+00, -17.1237147761, 10.0000000000, 1017.5705465855, 0.5733115113
         648, -2.78676133e-02, 4.44159536e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707333e-05, 4.44159536e-03, -2.78676133e-02, 0.00000000e+00, -6.27423506e+00, 0.00000000e+00, 0.00000000e+00, -4.18808425e+03, 3.37816571e+06, 0.00000000e+00, -8.77556483e+00, -7.82551932e+00, -7.68906269e+00, -1.38998163e+00, 0.00000000e+00, -17.1333647667, 10.0000000000, 1033.4800596417, 0.5741834439
         649, -2.78678258e-02, 4.44140193e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709329e-05, 4.44140193e-03, -2.78678258e-02, 0.00000000e+00, -6.27455614e+00, 0.00000000e+00, 0.00000000e+00, -4.18806824e+03, 3.37817289e+06, 0.00000000e+00, -8.68219180e+00, -7.81795581e+00, -7.95560400e+00, -1.37934603e+00, 0.00000000e+00, -17.0665475555, 10.0000000000, 1080.1736397147, 0.5750587422
         650, -2.78679556e-02, 4.44121419e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710778e-05, 4.44121419e-03, -2.78679556e-02, 0.00000000e+00, -6.27485062e+00, 0.00000000e+00, 0.00000000e+00, -4.18796469e+03, 3.37816654e+06, 0.00000000e+00, -8.67193228e+00, -7.68103759e+00, -7.68617201e+00, -1.37900331e+00, 0.00000000e+00, -17.1384514340, 10.0000000000, 1054.0421316156, 0.5759337612
         651, -2.78676289e-02, 4.44159943e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707508e-05, 4.44159943e-03, -2.78676289e-02, 0.00000000e+00, -6.27423281e+00, 0.00000000e+00, 0.00000000e+00, -4.18784202e+03, 3.37815502e+06, 0.00000000e+00, -8.78732533e+00, -7.84399132e+00, -7.70510626e+00, -1.38266212e+00, 0.00000000e+00, -17.1348258909, 10.0000000000, 1053.2106705674, 0.5768111548
         652, -2.78678461e-02, 4.44139778e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709558e-05, 4.44139778e-03, -2.78678461e-02, 0.00000000e+00, -6.27456658e+00, 0.00000000e+00, 0.00000000e+00, -4.18782607e+03, 3.37816110e+06, 0.00000000e+00, -8.68194137e+00, -7.79458761e+00, -7.93932531e+00, -1.39150000e+00, 0.00000000e+00, -17.0686271884, 10.0000000000, 1060.3330481472, 0.5776828953
         653, -2.78678485e-02, 4.44110263e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709733e-05, 4.44110263e-03, -2.78678485e-02, 0.00000000e+00, -6.27498413e+00, 0.00000000e+00, 0.00000000e+00, -4.18776684e+03, 3.37816370e+06, 0.00000000e+00, -8.68761880e+00, -7.68443977e+00, -7.65712878e+00, -1.39797800e+00, 0.00000000e+00, -17.1435999427, 10.0000000000, 1077.7365379377, 0.5785559107
         654, -2.78675765e-02, 4.44164317e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85706956e-05, 4.44164317e-03, -2.78675765e-02, 0.00000000e+00, -6.27415924e+00, 0.00000000e+00, 0.00000000e+00, -4.18762451e+03, 3.37814815e+06, 0.00000000e+00, -8.76847138e+00, -7.81495596e+00, -7.69194895e+00, -1.39576246e+00, 0.00000000e+00, -17.1340038169, 10.0000000000, 1090.6741091742, 0.5794268227
         655, -2.78677962e-02, 4.44143388e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709031e-05, 4.44143388e-03, -2.78677962e-02, 0.00000000e+00, -6.27450434e+00, 0.00000000e+00, 0.00000000e+00, -4.18758893e+03, 3.37815029e+06, 0.00000000e+00, -8.67264741e+00, -7.78144327e+00, -7.95638643e+00, -1.40742403e+00, 0.00000000e+00, -17.0794675506, 10.0000000000, 1085.1242534193, 0.5802990896
         656, -2.78679017e-02, 4.44122647e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710210e-05, 4.44122647e-03, -2.78679017e-02, 0.00000000e+00, -6.27482114e+00, 0.00000000e+00, 0.00000000e+00, -4.18754434e+03, 3.37815564e+06, 0.00000000e+00, -8.68104677e+00, -7.70239288e+00, -7.70296391e+00, -1.40092519e+00, 0.00000000e+00, -17.1657917218, 10.0000000000, 1108.6864107679, 0.5811737553
         657, -2.78675897e-02, 4.44161799e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707052e-05, 4.44161799e-03, -2.78675897e-02, 0.00000000e+00, -6.27419778e+00, 0.00000000e+00, 0.00000000e+00, -4.18740649e+03, 3.37814058e+06, 0.00000000e+00, -8.78217206e+00, -7.83769428e+00, -7.73668554e+00, -1.41487039e+00, 0.00000000e+00, -17.1806822240, 10.0000000000, 1092.2193956199, 0.5820448322
         658, -2.78677718e-02, 4.44153490e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708748e-05, 4.44153490e-03, -2.78677718e-02, 0.00000000e+00, -6.27435614e+00, 0.00000000e+00, 0.00000000e+00, -4.18734572e+03, 3.37813674e+06, 0.00000000e+00, -8.72763475e+00, -7.80720022e+00, -7.95539529e+00, -1.41011517e+00, 0.00000000e+00, -17.1091314596, 10.0000000000, 1120.6398047817, 0.5829153081
         659, -2.78679385e-02, 4.44118958e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710601e-05, 4.44118958e-03, -2.78679385e-02, 0.00000000e+00, -6.27488152e+00, 0.00000000e+00, 0.00000000e+00, -4.18730568e+03, 3.37814193e+06, 0.00000000e+00, -8.72783651e+00, -7.73103908e+00, -7.70023480e+00, -1.40804466e+00, 0.00000000e+00, -17.1893280186, 10.0000000000, 1108.4365201104, 0.5837857966
         660, -2.78676422e-02, 4.44161792e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707595e-05, 4.44161792e-03, -2.78676422e-02, 0.00000000e+00, -6.27420969e+00, 0.00000000e+00, 0.00000000e+00, -4.18721048e+03, 3.37813558e+06, 0.00000000e+00, -8.78230799e+00, -7.85140702e+00, -7.73166498e+00, -1.42069056e+00, 0.00000000e+00, -17.1784400369, 10.0000000000, 1103.1645918529, 0.5846608884
         661, -2.78677337e-02, 4.44141097e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708392e-05, 4.44141097e-03, -2.78677337e-02, 0.00000000e+00, -6.27452264e+00, 0.00000000e+00, 0.00000000e+00, -4.18714506e+03, 3.37813080e+06, 0.00000000e+00, -8.70414238e+00, -7.80843788e+00, -7.98013093e+00, -1.42444478e+00, 0.00000000e+00, -17.0951178181, 10.0000000000, 1129.1640338391, 0.5855276815
         662, -2.78678944e-02, 4.44113848e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710208e-05, 4.44113848e-03, -2.78678944e-02, 0.00000000e+00, -6.27494382e+00, 0.00000000e+00, 0.00000000e+00, -4.18711721e+03, 3.37813816e+06, 0.00000000e+00, -8.70070616e+00, -7.71232096e+00, -7.71850608e+00, -1.41864882e+00, 0.00000000e+00, -17.1612459087, 10.0000000000, 1136.9998518303, 0.5863987703
         663, -2.78676771e-02, 4.44166617e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707943e-05, 4.44166617e-03, -2.78676771e-02, 0.00000000e+00, -6.27414940e+00, 0.00000000e+00, 0.00000000e+00, -4.18705593e+03, 3.37813880e+06, 0.00000000e+00, -8.79601685e+00, -7.84274806e+00, -7.72003417e+00, -1.44467547e+00, 0.00000000e+00, -17.1972278004, 10.0000000000, 1121.9266122679, 0.5872681571
         664, -2.78678153e-02, 4.44143414e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709216e-05, 4.44143414e-03, -2.78678153e-02, 0.00000000e+00, -6.27450829e+00, 0.00000000e+00, 0.00000000e+00, -4.18697146e+03, 3.37813124e+06, 0.00000000e+00, -8.73425503e+00, -7.83941431e+00, -7.99040977e+00, -1.43225915e+00, 0.00000000e+00, -17.1265707456, 10.0000000000, 1177.0252124126, 0.5881373490
         665, -2.78679426e-02, 4.44120916e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710671e-05, 4.44120916e-03, -2.78679426e-02, 0.00000000e+00, -6.27485480e+00, 0.00000000e+00, 0.00000000e+00, -4.18692088e+03, 3.37813316e+06, 0.00000000e+00, -8.70959620e+00, -7.72271050e+00, -7.78580394e+00, -1.41394981e+00, 0.00000000e+00, -17.1808676442, 10.0000000000, 1143.8509755530, 0.5890100247
         666, -2.78677108e-02, 4.44160168e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708310e-05, 4.44160168e-03, -2.78677108e-02, 0.00000000e+00, -6.27424808e+00, 0.00000000e+00, 0.00000000e+00, -4.18687688e+03, 3.37813700e+06, 0.00000000e+00, -8.82882491e+00, -7.87839137e+00, -7.77280848e+00, -1.45730730e+00, 0.00000000e+00, -17.1872941575, 10.0000000000, 1096.6299621311, 0.5898807802
         667, -2.78677818e-02, 4.44140746e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708889e-05, 4.44140746e-03, -2.78677818e-02, 0.00000000e+00, -6.27453844e+00, 0.00000000e+00, 0.00000000e+00, -4.18679313e+03, 3.37812922e+06, 0.00000000e+00, -8.75076565e+00, -7.84033095e+00, -8.00822268e+00, -1.43369121e+00, 0.00000000e+00, -17.1118571537, 10.0000000000, 1187.8075955669, 0.5907578214
         668, -2.78679045e-02, 4.44116566e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710307e-05, 4.44116566e-03, -2.78679045e-02, 0.00000000e+00, -6.27490769e+00, 0.00000000e+00, 0.00000000e+00, -4.18671509e+03, 3.37812484e+06, 0.00000000e+00, -8.71868148e+00, -7.71311659e+00, -7.73982024e+00, -1.43189343e+00, 0.00000000e+00, -17.1778521821, 10.0000000000, 1124.9416786569, 0.5916279762
         669, -2.78676568e-02, 4.44158545e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707780e-05, 4.44158545e-03, -2.78676568e-02, 0.00000000e+00, -6.27425885e+00, 0.00000000e+00, 0.00000000e+00, -4.18668478e+03, 3.37813180e+06, 0.00000000e+00, -8.85060058e+00, -7.88528157e+00, -7.75912492e+00, -1.46715142e+00, 0.00000000e+00, -17.1970895267, 10.0000000000, 1120.2945775794, 0.5924999803
         670, -2.78678093e-02, 4.44143053e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709169e-05, 4.44143053e-03, -2.78678093e-02, 0.00000000e+00, -6.27451203e+00, 0.00000000e+00, 0.00000000e+00, -4.18663139e+03, 3.37813039e+06, 0.00000000e+00, -8.75843678e+00, -7.85745796e+00, -8.02400228e+00, -1.43508347e+00, 0.00000000e+00, -17.1215483195, 10.0000000000, 1195.4698461034, 0.5933723290
         671, -2.78679246e-02, 4.44120077e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710495e-05, 4.44120077e-03, -2.78679246e-02, 0.00000000e+00, -6.27486260e+00, 0.00000000e+00, 0.00000000e+00, -4.18652320e+03, 3.37811982e+06, 0.00000000e+00, -8.73270011e+00, -7.72135653e+00, -7.73663066e+00, -1.44381019e+00, 0.00000000e+00, -17.1868285887, 10.0000000000, 1110.3775586453, 0.5942442717
         672, -2.78676720e-02, 4.44162678e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707910e-05, 4.44162678e-03, -2.78676720e-02, 0.00000000e+00, -6.27420389e+00, 0.00000000e+00, 0.00000000e+00, -4.18648168e+03, 3.37812300e+06, 0.00000000e+00, -8.84520260e+00, -7.88185784e+00, -7.75767258e+00, -1.47053277e+00, 0.00000000e+00, -17.1968674367, 10.0000000000, 1128.3713399142, 0.5951146426
         673, -2.78677873e-02, 4.44144639e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708943e-05, 4.44144639e-03, -2.78677873e-02, 0.00000000e+00, -6.27448467e+00, 0.00000000e+00, 0.00000000e+00, -4.18645498e+03, 3.37812732e+06, 0.00000000e+00, -8.74669064e+00, -7.86607825e+00, -8.02787525e+00, -1.46506128e+00, 0.00000000e+00, -17.1428581038, 10.0000000000, 1185.3049884306, 0.5959877495
         674, -2.78678885e-02, 4.44120140e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85710132e-05, 4.44120140e-03, -2.78678885e-02, 0.00000000e+00, -6.27485358e+00, 0.00000000e+00, 0.00000000e+00, -4.18634836e+03, 3.37811732e+06, 0.00000000e+00, -8.75097619e+00, -7.75536058e+00, -7.76591696e+00, -1.44386449e+00, 0.00000000e+00, -17.2012296819, 10.0000000000, 1170.4655096069, 0.5968584386
         675, -2.78676396e-02, 4.44163238e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707571e-05, 4.44163238e-03, -2.78676396e-02, 0.00000000e+00, -6.27418869e+00, 0.00000000e+00, 0.00000000e+00, -4.18628137e+03, 3.37811484e+06, 0.00000000e+00, -8.84827790e+00, -7.88339300e+00, -7.77019323e+00, -1.47238833e+00, 0.00000000e+00, -17.2017924682, 10.0000000000, 1114.7098508568, 0.5977304719
         676, -2.78677656e-02, 4.44144539e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708716e-05, 4.44144539e-03, -2.78677656e-02, 0.00000000e+00, -6.27448118e+00, 0.00000000e+00, 0.00000000e+00, -4.18626135e+03, 3.37812019e+06, 0.00000000e+00, -8.74645415e+00, -7.86265224e+00, -8.03365018e+00, -1.48248234e+00, 0.00000000e+00, -17.1526089786, 10.0000000000, 1174.8459015034, 0.5986029079
         677, -2.78678608e-02, 4.44121856e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709819e-05, 4.44121856e-03, -2.78678608e-02, 0.00000000e+00, -6.27482311e+00, 0.00000000e+00, 0.00000000e+00, -4.18617723e+03, 3.37811524e+06, 0.00000000e+00, -8.75475209e+00, -7.76189713e+00, -7.78238442e+00, -1.45272570e+00, 0.00000000e+00, -17.2037101123, 10.0000000000, 1196.8951835407, 0.5994740267
         678, -2.78676527e-02, 4.44159194e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85707709e-05, 4.44159194e-03, -2.78676527e-02, 0.00000000e+00, -6.27424877e+00, 0.00000000e+00, 0.00000000e+00, -4.18608762e+03, 3.37810795e+06, 0.00000000e+00, -8.84342547e+00, -7.88130391e+00, -7.77466022e+00, -1.47538744e+00, 0.00000000e+00, -17.2272563208, 10.0000000000, 1117.6336659818, 0.6003448261
         679, -2.78677678e-02, 4.44147168e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708737e-05, 4.44147168e-03, -2.78677678e-02, 0.00000000e+00, -6.27444454e+00, 0.00000000e+00, 0.00000000e+00, -4.18606380e+03, 3.37811164e+06, 0.00000000e+00, -8.77342498e+00, -7.87861100e+00, -8.02297099e+00, -1.48840830e+00, 0.00000000e+00, -17.1695177418, 10.0000000000, 1165.2761752674, 0.6012144442
         680, -2.78678392e-02, 4.44126999e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85709558e-05, 4.44126999e-03, -2.78678392e-02, 0.00000000e+00, -6.27474558e+00, 0.00000000e+00, 0.00000000e+00, -4.18600651e+03, 3.37811237e+06, 0.00000000e+00, -8.77578648e+00, -7.77841125e+00, -7.77321594e+00, -1.46341777e+00, 0.00000000e+00, -17.2368454672, 10.0000000000, 1193.5635685371, 0.6020853892
