"Conservative_1"	"Residual_1"	"Points:0"	"Points:1"	"Points:2"
394.84	7.5174e-018	0.0019113	2.1942e-005	0
390.57	6.9118e-019	7.8691e-005	0.0002785	0
390.56	-2.8342e-018	7.3901e-005	0.00026347	0
390.57	7.6673e-018	8.2986e-005	0.00029374	0
390.68	1.5484e-018	9.7368e-005	0.00029776	0
390.85	1.9863e-018	0.0002286	0.00057666	0
390.83	7.3607e-019	0.00021979	0.00056458	0
390.96	6.5867e-018	0.0002363	0.00056179	0
390.88	-3.0417e-018	0.00023931	0.00058832	0
390.96	4.4351e-018	0.00024254	0.00057298	0
391.01	-3.9429e-018	0.00025235	0.00057804	0
397.38	4.6011e-018	0.00064003	2.8666e-005	0
395.08	-2.1374e-018	0.0016915	0.00068132	0
395.12	8.1931e-018	0.0016732	0.00067668	0
398.1	3.1306e-018	0.00067806	3.1216e-005	0
394.59	6.4832e-018	0.0019611	0.0001444	0
394.68	8.4703e-020	0.001945	0.0001486	0
394.65	-6.8991e-018	0.0019489	0.00013628	0
394.66	-1.3269e-018	0.0019468	0.00012586	0
399.28	3.8166e-018	0.00085205	0.00022891	0
395.9	-5.4363e-018	0.0017097	5.5805e-005	0
398.71	2.9138e-018	0.00070644	2.1577e-005	0
398.54	9.4199e-018	0.00070892	8.1126e-005	0
398	3.5304e-018	0.00069162	0.00011501	0
397.84	-2.6089e-018	0.00067417	8.5508e-005	0
390.79	-2.7952e-019	0.00013991	0.00039243	0
394.37	6.7542e-018	0.0013346	0.00090956	0
394.4	-8.2925e-019	0.001323	0.00089646	0
395.11	-9.5012e-018	0.0017169	0.00063331	0
394.95	-1.2069e-017	0.001512	0.00082342	0
391.05	1.5814e-018	0.0003284	0.00069281	0
395.12	-1.7085e-018	0.0016849	0.00066323	0
391.14	-4.1428e-018	0.00032377	0.00066538	0
394.91	-4.0217e-018	0.0014989	0.00083148	0
390.7	-6.3358e-019	9.6278e-005	0.00028324	0
390.63	-6.6551e-018	5.5191e-005	7.6304e-005	0
390.62	5.2177e-018	5.3354e-005	6.1913e-005	0
390.75	7.5809e-019	6.938e-005	6.403e-005	0
392.17	8.6372e-018	0.00074835	0.00093287	0
391.01	1.064e-017	0.0002635	0.0005982	0
391.03	-1.4061e-018	0.00027303	0.00060983	0
395.07	-1.96e-018	0.0017334	0.00063661	0
390.51	4.5111e-018	4.0181e-005	6.9265e-005	0
390.54	-9.0624e-018	6.305e-005	0.00021905	0
390.73	-4.7688e-018	0.00017	0.00048826	0
393.09	8.7439e-018	0.0010053	0.00096746	0
395.08	5.1229e-018	0.0015883	0.00077145	0
395.07	4.2051e-018	0.0015755	0.00078009	0
395.07	-1.3807e-019	0.0017532	0.00061342	0
394.23	5.7785e-018	0.001279	0.00091166	0
392.12	-1.2545e-018	0.00073351	0.00092955	0
393.75	-2.5403e-018	0.0011719	0.00095272	0
392.44	-5.3295e-018	0.000803	0.00093029	0
393.16	-6.1656e-018	0.0010208	0.00096694	0
394.69	3.2357e-019	0.0019469	0.00021916	0
394.6	7.1447e-018	0.0019572	2.7612e-005	0
390.62	-5.4295e-019	5.2092e-005	2.829e-005	0
393.38	-1.2166e-018	0.0010578	0.00095061	0
391.43	-6.7712e-018	0.00045864	0.00078281	0
394.99	3.8227e-018	0.0015099	0.00080522	0
395.01	1.0916e-018	0.0015241	0.00080088	0
395.5	-5.5955e-018	0.00052357	5.7535e-005	0
394.02	-9.4868e-019	0.0012216	0.00092575	0
394.18	4.4241e-018	0.001265	0.00091571	0
397.35	4.7942e-019	0.0014864	5.7535e-005	0
397.1	6.1325e-018	0.0015195	5.7523e-005	0
397.62	9.6833e-018	0.0014532	5.7546e-005	0
398.73	-2.7241e-018	0.00085322	0.00026288	0
398.69	5.3668e-018	0.00082021	0.00024082	0
395.12	-1.758e-018	0.0017447	0.00059723	0
391.76	-8.0121e-018	0.00057667	0.00084878	0
398.67	-2.6427e-018	0.00079036	0.00021464	0
399.09	-6.4881e-018	0.0012196	0.00021464	0
399.07	-3.2503e-018	0.0011898	0.00024082	0
392.65	-3.3204e-019	0.00086267	0.0009409	0
390.98	5.7929e-018	0.00025428	0.0005892	0
399.14	-3.6787e-018	0.001285	0.00011814	0
398.66	8.8206e-018	0.0012266	0.00025266	0
391.07	8.0866e-018	0.00029414	0.00063375	0
397.91	-4.5443e-018	0.0014198	5.7553e-005	0
398.23	-5.4684e-018	0.0013865	5.7546e-005	0
395.11	6.9736e-018	0.0017385	0.00061112	0
392.98	-7.3616e-018	0.00095194	0.00095013	0
393.04	-5.9911e-018	0.00096764	0.00095068	0
397.03	-8.2044e-018	0.0006235	5.7546e-005	0
397.62	-3.134e-019	0.00065672	5.7532e-005	0
394.58	6.7379e-018	0.0013795	0.00087758	0
394.55	-6.8339e-018	0.0013654	0.00088018	0
394.43	-3.4864e-018	0.0013371	0.00089444	0
394.49	4.0039e-018	0.0013492	0.00088653	0
394.77	6.7352e-018	0.0014332	0.00085021	0
396.87	-1.7627e-018	0.0015523	5.7516e-005	0
396.44	-1.7279e-019	0.0016169	5.754e-005	0
391.29	-4.1742e-018	0.00013304	4.8598e-005	0
391.08	9.4647e-018	0.00010791	4.6592e-005	0
390.87	-3.4745e-018	8.2945e-005	4.4755e-005	0
394.62	-8.4669e-018	0.00045766	5.7516e-005	0
394.23	7.8876e-018	0.00042518	5.752e-005	0
393.85	-1.8923e-018	0.00039313	5.754e-005	0
392.85	2.7325e-018	0.00030033	5.5805e-005	0
390.82	1.0693e-017	0.00016475	0.00044728	0
390.81	-4.5138e-018	0.00015726	0.0004333	0
390.94	-7.7114e-018	0.00016766	0.00041409	0
390.79	8.5042e-019	0.00014616	0.00040801	0
390.95	6.9203e-018	0.00016075	0.00039105	0
390.84	-1.0127e-017	0.00017231	0.00046028	0
390.97	-3.766e-018	0.00018395	0.00044463	0
392.18	1.0364e-017	0.00072962	0.00091589	0
392.24	-6.7034e-018	0.00074366	0.00091654	0
398.22	-5.8852e-018	0.00089693	0.00031836	0
398.77	-5.712e-018	0.00088884	0.00028045	0
399.01	-2.3243e-018	0.0011212	0.00028045	0
399.04	3.9438e-018	0.0011568	0.00026288	0
398.58	6.274e-018	0.0011537	0.00030123	0
390.65	-7.8859e-019	8.373e-005	0.00025247	0
390.67	2.8664e-018	8.2886e-005	0.00023886	0
390.64	-4.2275e-018	7.0883e-005	0.00019342	0
392.27	8.1434e-018	0.00024193	5.293e-005	0
398.81	4.1471e-018	0.00092643	0.00029321	0
398.35	2.3725e-018	0.00098312	0.00033515	0
398.27	3.7507e-018	0.00093933	0.00033032	0
398.85	-1.0275e-018	0.00096538	0.00030096	0
398.93	2.7512e-018	0.0010446	0.00030096	0
398.89	2.7444e-019	0.001005	0.00030355	0
391.34	-7.01e-018	0.0004116	0.00074429	0
391.29	2.2548e-018	0.00039886	0.00073847	0
391.43	-4.4893e-019	0.00041077	0.00072324	0
393.1	6.1384e-018	0.00098413	0.00095108	0
391.42	-2.496e-018	0.00044866	0.00077341	0
391.53	-3.0527e-018	0.00044751	0.0007508	0
391.59	-7.298e-018	0.00046978	0.00076527	0
398.97	-5.8649e-018	0.0010836	0.00029321	0
398.46	5.2829e-018	0.0010707	0.00033025	0
390.72	3.4982e-019	0.00011009	0.00032371	0
390.71	5.892e-018	0.00010394	0.00030916	0
394.63	1.1626e-018	0.0019528	0.00010471	0
394.63	6.4671e-019	0.0019534	0.00011762	0
395.02	-2.3488e-018	0.0018748	4.6325e-005	0
394.9	-7.2963e-018	0.0018992	4.5973e-005	0
395.11	3.5442e-018	0.0016116	0.00073794	0
395.11	9.1755e-019	0.0015988	0.00074413	0
395.08	4.8732e-018	0.0015596	0.0007719	0
391.66	-7.8012e-019	0.00017998	0.00010673	0
391.6	-6.1528e-018	0.00017028	7.7718e-005	0
391.52	-4.6824e-018	0.00015949	4.9717e-005	0
395.1	-1.2576e-017	0.0015857	0.00075366	0
395.09	5.6448e-018	0.0015726	0.00076268	0
392.33	-8.937e-018	0.00077328	0.00092638	0
392.3	-6.4315e-018	0.00076065	0.00092012	0
392.4	5.5633e-018	0.00078762	0.00092614	0
394.77	7.8791e-018	0.001924	4.5009e-005	0
395.12	-5.7122e-018	0.0017891	0.0005373	0
395.12	2.431e-018	0.0017801	0.00054924	0
395.12	-4.6051e-018	0.0017717	0.00056193	0
395.17	3.9184e-018	0.0017605	0.00054482	0
395.17	9.8269e-018	0.001777	0.00052139	0
395.16	-2.4047e-018	0.0017712	0.00053446	0
395	-6.0656e-018	0.0014908	0.00079338	0
394.95	1.0624e-017	0.0014953	0.00081432	0
394.95	8.3128e-018	0.0014739	0.00080798	0
394.91	-6.9042e-018	0.0014855	0.00082444	0
393.97	-3.7695e-018	0.0012059	0.00092831	0
393.9	6.3019e-019	0.0011891	0.00093173	0
394.92	1.0629e-017	0.0018987	0.0003229	0
393.84	-4.5409e-018	0.0011758	0.00093773	0
394.82	3.0369e-018	0.001921	0.00026689	0
394.94	-1.1702e-017	0.0018915	0.00028074	0
394.9	6.1615e-018	0.0019019	0.00026006	0
393.82	3.8896e-018	0.0011507	0.0009244	0
393.79	3.0747e-018	0.0011618	0.00093775	0
393.92	5.1533e-018	0.001169	0.00091551	0
392.67	-1.0413e-017	0.00084074	0.00092171	0
392.6	2.1193e-018	0.00084705	0.00093768	0
393.14	-9.8501e-018	0.00099822	0.00095416	0
393.21	9.912e-018	0.001013	0.00095108	0
390.95	-5.5015e-018	0.00022789	0.00054877	0
391.08	-7.5318e-018	0.00023686	0.00052969	0
391.07	-9.3394e-018	0.00024414	0.00054587	0
391.16	-3.4703e-018	0.00034239	0.00068791	0
394.77	2.3636e-018	0.0019295	0.00022206	0
394.75	-6.0986e-018	0.0019331	0.00020748	0
391.62	9.6613e-018	0.00052593	0.00082226	0
390.68	-5.6302e-018	5.9175e-005	4.4696e-005	0
394.13	1.5348e-018	0.0012508	0.00091952	0
395.11	3.5194e-019	0.0017272	0.00061961	0
395.17	9.3224e-018	0.001706	0.00061498	0
395.17	2.1176e-019	0.0017219	0.00059709	0
391.14	-7.5793e-018	0.00027943	0.00059429	0
391.16	-2.2006e-018	0.00028823	0.00060402	0
391.06	6.7627e-018	0.0002838	0.0006206	0
394.73	4.4859e-018	0.0019364	0.00019293	0
394.71	-1.068e-017	0.00194	0.0001787	0
394.85	9.996e-019	0.0019098	0.00016454	0
394.79	-1.1676e-018	0.0019219	0.00018146	0
394.91	5.133e-019	0.0018986	0.00018757	0
395.03	1.5649e-018	0.0018664	0.00040875	0
395.03	-5.6281e-018	0.0018634	0.00042167	0
390.97	-1.2858e-018	0.00018906	0.00045925	0
390.86	1.0019e-017	0.00018026	0.00047358	0
395.1	2.8333e-018	0.0018285	0.00047398	0
395.1	4.2341e-018	0.0018246	0.0004879	0
395.09	3.1073e-018	0.0018372	0.00045866	0
395.07	-1.04e-017	0.0018458	0.00044743	0
390.87	3.5508e-018	0.00018773	0.00048778	0
390.85	-1.3506e-018	0.00019217	0.00050124	0
391.59	-1.5255e-018	0.00051175	0.00081348	0
391.54	2.4852e-018	0.00049837	0.00080675	0
391.52	-1.0897e-017	0.000486	0.00079783	0
391.64	-5.1339e-018	0.00050065	0.00079047	0
391.74	3.594e-018	0.00052749	0.00080077	0
391.78	-7.7673e-018	0.00054719	0.00081476	0
391.37	6.8517e-018	0.00042639	0.00075525	0
391.37	-1.4239e-018	0.00043599	0.00076726	0
393.55	2.5208e-018	0.0011012	0.00094746	0
393.48	-2.0039e-018	0.001088	0.00095208	0
393.57	1.0569e-017	0.0010864	0.00093262	0
392.82	8.1925e-018	0.00090805	0.000946	0
392.91	-5.2973e-018	0.00090111	0.00092514	0
392.85	7.6216e-018	0.0009218	0.00095127	0
392.97	-4.9687e-018	0.00092341	0.00093043	0
390.64	5.161e-018	6.0648e-005	0.00011714	0
390.63	-1.2739e-018	5.7331e-005	0.00010206	0
390.61	-4.6434e-018	5.3494e-005	8.9977e-005	0
390.67	-3.8964e-019	7.9757e-005	0.00022287	0
394.61	9.3267e-018	0.0019558	9.1504e-005	0
390.93	5.5557e-018	0.00021894	0.00053599	0
390.9	-4.6561e-018	0.00020984	0.00052421	0
390.88	-1.5518e-018	0.00020105	0.00051178	0
398.42	8.267e-019	0.001027	0.00033495	0
399.11	1.2113e-018	0.0012458	0.00018479	0
396.65	-7.575e-018	0.0015848	5.752e-005	0
395.05	9.2327e-019	0.00049048	5.7523e-005	0
398.17	-5.9801e-018	0.00068551	6.0063e-005	0
398.68	-1.0727e-017	0.0013369	8.6724e-005	0
398.57	1.584e-018	0.0013533	5.7532e-005	0
393.29	3.8032e-018	0.00034559	8.7093e-005	0
398.61	9.0988e-018	0.0007251	0.00011786	0
392.55	1.1503e-018	0.00027075	5.4414e-005	0
395.74	3.0493e-018	0.0017393	5.4414e-005	0
395.49	-3.566e-018	0.0017838	8.2343e-005	0
394.61	9.5808e-018	0.0019564	6.1896e-005	0
394.08	-7.5217e-019	0.0012364	0.00092249	0
395.12	-6.5711e-018	0.0016424	0.00070715	0
395.07	5.1965e-018	0.0018657	7.1733e-005	0
394.96	-1.0029e-018	0.0018873	6.6059e-005	0
390.67	-2.8274e-018	7.6654e-005	0.0002063	0
391.01	-5.897e-018	0.0002094	0.00049263	0
391.72	2.0253e-018	0.00056315	0.00084319	0
391.21	-4.9382e-018	0.00035488	0.00069423	0
392.8	-6.5086e-018	0.00087734	0.00092551	0
390.69	1.1164e-018	9.0863e-005	0.00026483	0
395.14	4.8285e-018	0.0015998	0.00072226	0
395.14	-2.5343e-018	0.001582	0.00073451	0
390.83	4.3961e-018	9.7177e-005	0.00020988	0
390.8	3.547e-018	9.6431e-005	0.00022792	0
390.94	8.7884e-018	0.000174	0.00043225	0
394.62	-9.2013e-018	0.0019544	7.7364e-005	0
392.92	8.5195e-018	0.00093613	0.00094881	0
394.74	-1.6847e-018	0.0019321	0.00013247	0
394.76	5.4413e-018	0.0019273	0.000153	0
392.16	9.4571e-019	0.00071859	0.00090901	0
392.29	-7.3285e-018	0.0007209	0.00088835	0
392.29	-1.4366e-018	0.00073586	0.00090092	0
391.15	2.4022e-018	0.00018659	0.00039135	0
391.14	-7.8528e-018	0.00019551	0.00042001	0
391.28	9.2852e-018	0.00039033	0.00072805	0
394.64	-3.5406e-019	0.0013722	0.00085812	0
394.85	1.1837e-018	0.0014441	0.00082829	0
395.07	1.8419e-018	0.0015297	0.00077159	0
394.29	5.1203e-019	0.0012932	0.00090739	0
392.13	-7.8342e-018	0.00070361	0.00090185	0
394.5	-8.9743e-018	0.0013293	0.00087458	0
391.2	-1.0639e-017	0.00031327	0.00063565	0
395.11	-7.5962e-018	0.0018062	0.00051206	0
391.65	7.1269e-018	0.00049005	0.00077758	0
398.53	2.7817e-018	0.0011131	0.00031798	0
398.26	-1.6602e-019	0.0011424	0.00033163	0
398.09	-9.5444e-018	0.001124	0.0003507	0
391.14	-1.1194e-017	0.00017546	0.00036237	0
391.09	-5.8242e-018	0.00016197	0.00034346	0
397.72	-8.6143e-018	0.0014365	8.6282e-005	0
397.44	-1.0546e-017	0.0014698	8.6341e-005	0
398.01	5.4549e-019	0.0014032	8.628e-005	0
397.8	3.0663e-018	0.0014198	0.000115	0
390.84	-5.0178e-018	0.00011635	0.0002926	0
390.84	2.4132e-018	0.00012108	0.00031054	0
390.88	7.1574e-018	0.00013644	0.00034426	0
398.63	-2.1466e-018	0.0011917	0.00027926	0
398.11	-2.2768e-018	0.00081811	0.00027979	0
393.5	-8.5186e-018	0.0010662	0.00093263	0
398.02	-2.8039e-018	0.00075211	0.00022173	0
398.05	-5.3228e-018	0.00078286	0.00025331	0
398.01	-4.2352e-018	0.00072638	0.00018616	0
398	-3.9461e-019	0.00070539	0.00014916	0
397.59	1.6365e-018	0.00069571	0.00017915	0
398.72	8.1103e-019	0.001284	0.00018669	0
398.68	1.1255e-017	0.0012582	0.00022206	0
398.4	-1.1045e-017	0.0012595	0.0002545	0
398.24	4.1369e-018	0.0012506	0.00028012	0
398.75	6.8717e-018	0.0013046	0.00014964	0
398.53	-4.2182e-018	0.0013315	0.00013824	0
398.39	-1.0359e-018	0.0013337	0.00016319	0
391.5	6.2951e-018	0.00043035	0.00073448	0
391.41	-4.9484e-018	0.00038844	0.00069814	0
391.39	7.3599e-018	0.00037439	0.0006836	0
396.95	5.15e-019	0.0015359	8.6703e-005	0
395.22	7.542e-018	0.00050701	8.6484e-005	0
395.67	-6.019e-018	0.00054019	8.6341e-005	0
395.37	4.6417e-019	0.00052372	0.00011529	0
394.79	1.4349e-018	0.00047407	8.6703e-005	0
394.94	3.3068e-018	0.00049073	0.00011567	0
395.83	5.3761e-018	0.00055689	0.00011507	0
396.16	-1.1621e-018	0.00057349	8.6282e-005	0
396.32	-1.2502e-018	0.00059017	0.000115	0
397.23	-3.2729e-018	0.00064013	8.6372e-005	0
397.41	-9.995e-019	0.00067636	0.0001629	0
396.68	7.0931e-018	0.00060684	8.628e-005	0
396.83	-3.4669e-018	0.0006234	0.0001151	0
397.03	-9.5054e-018	0.0015193	0.00011567	0
396.81	-6.7805e-018	0.001552	0.0001162	0
396.73	7.6758e-018	0.0015686	8.7012e-005	0
396.52	-3.0019e-018	0.0016008	8.7416e-005	0
396.4	-3.6168e-018	0.0016168	0.00011723	0
396.33	8.5008e-018	0.001633	8.7573e-005	0
398.33	7.5725e-018	0.0013699	8.6372e-005	0
398.09	-3.5575e-019	0.0013866	0.0001151	0
398.78	1.1357e-017	0.0013182	0.00011458	0
390.82	-3.713e-018	8.8474e-005	0.00016648	0
390.81	-5.4583e-018	9.0883e-005	0.00018798	0
395.15	1.1126e-018	0.0016145	0.00071177	0
391.4	2.6042e-018	0.00039651	0.00071255	0
394.38	-4.4486e-018	0.00044143	8.7012e-005	0
394	-7.6589e-018	0.00040918	8.7416e-005	0
394.14	7.73e-018	0.00042567	0.00011691	0
393.77	-2.8121e-019	0.00039322	0.00011723	0
394.58	2.0253e-018	0.0013502	0.00086458	0
395.16	-6.5032e-018	0.0017886	0.00051099	0
392.66	6.4375e-018	0.00028412	8.5318e-005	0
392.47	-3.317e-018	0.00026796	0.0001148	0
392.38	6.0393e-019	0.00025478	8.3874e-005	0
393.64	8.3179e-019	0.00037697	8.7573e-005	0
392.97	-5.2076e-018	0.00031471	8.6427e-005	0
396.14	-1.3154e-018	0.0016644	8.7093e-005	0
395.97	-4.9433e-018	0.0016953	8.6427e-005	0
390.8	-7.3522e-019	8.4429e-005	0.00014832	0
395.7	-9.6985e-018	0.001742	0.0001148	0
395.8	-4.9458e-018	0.0017259	8.5318e-005	0
395.64	6.495e-018	0.0017552	8.3874e-005	0
393.78	1.0486e-018	0.0011187	0.00091243	0
393.66	-7.1968e-018	0.0011067	0.00092868	0
393.74	-4.2775e-018	0.0010943	0.00090599	0
393.7	4.6587e-018	0.001122	0.0009311	0
395.35	7.4844e-018	0.0018115	8.0739e-005	0
395.21	-1.4289e-017	0.0018391	7.7179e-005	0
394.71	-1.2493e-017	0.0013919	0.00084745	0
394.75	5.7598e-018	0.0014071	0.00084446	0
392	-7.2167e-019	0.00057752	0.00080651	0
391.96	1.0303e-017	0.00055013	0.00078538	0
391.84	6.894e-018	0.00057416	0.00083194	0
394.71	3.5321e-019	0.001937	9.1251e-005	0
394.7	-4.7281e-018	0.0019383	6.5688e-005	0
391.13	-2.6173e-019	0.00011617	7.3312e-005	0
391.35	1.174e-018	0.00014237	7.6316e-005	0
390.92	-1e-017	9.0083e-005	6.8882e-005	0
394.82	4.7129e-018	0.0014338	0.00083384	0
394.79	4.8272e-018	0.0014197	0.0008359	0
390.85	-3.1323e-018	0.00011228	0.00026805	0
392.56	-5.3283e-018	0.00081276	0.00091839	0
395.04	-4.4901e-018	0.0015118	0.00078356	0
394.17	-2.4742e-018	0.001209	0.00088696	0
394.06	8.8769e-019	0.0012116	0.00091198	0
394.02	1.7703e-019	0.0011945	0.00091052	0
394.26	-7.2578e-018	0.0012684	0.00090053	0
394.31	6.7754e-018	0.0012805	0.00089352	0
394.36	3.7134e-018	0.0012944	0.00089032	0
394.43	1.1011e-018	0.0013078	0.00088091	0
392.16	-5.4727e-018	0.00068097	0.00087601	0
392.24	8.079e-018	0.00070141	0.0008811	0
391.13	4.2352e-019	0.00027011	0.00057898	0
391.01	6.8165e-018	0.00019998	0.00047117	0
395.12	2.4954e-018	0.0015711	0.00074645	0
392.03	-3.5525e-018	0.00063202	0.0008536	0
392.13	-2.4437e-018	0.00066223	0.00086535	0
394.16	3.5635e-018	0.0012409	0.00090679	0
394.12	3.079e-018	0.0012261	0.00090639	0
394.54	7.3027e-018	0.0013076	0.00085393	0
394.62	9.015e-018	0.0013305	0.00084523	0
392.4	2.5919e-018	0.00075622	0.00089919	0
390.89	1.1367e-018	0.00013078	0.0003236	0
394.97	9.131e-019	0.0018859	0.00030389	0
395	-1.0606e-017	0.0018773	0.00032685	0
390.95	-7.3319e-018	9.8967e-005	0.00012745	0
390.77	-2.8511e-018	7.8928e-005	0.00013565	0
390.78	1.5026e-018	7.8353e-005	0.0001196	0
390.75	8.8091e-018	7.0947e-005	8.6784e-005	0
390.75	4.1606e-018	7.2811e-005	0.00010537	0
395.15	3.6837e-018	0.0016385	0.00069057	0
395.16	-1.0792e-017	0.0016243	0.00069943	0
395.17	-6.4802e-018	0.0016637	0.00065675	0
395.17	-7.78e-018	0.001679	0.00064174	0
392.24	7.5386e-018	0.00065562	0.00083967	0
394.8	-3.9588e-018	0.0019206	0.0001962	0
394.84	7.8264e-018	0.0019139	0.00020887	0
395.15	8.5771e-018	0.001698	0.00063428	0
391.02	8.2543e-018	0.00022442	0.00052029	0
391.01	-1.9109e-018	0.00021699	0.00050996	0
393.09	1.124e-018	0.00096018	0.00093573	0
393.06	9.978e-019	0.00094488	0.00093052	0
393.25	-7.2354e-018	0.00099847	0.00093393	0
392.74	2.1023e-018	0.00085611	0.0009199	0
390.82	1.9334e-018	0.00010266	0.00024587	0
392.47	1.0041e-017	0.00077836	0.00090617	0
393.17	7.0882e-018	0.00097599	0.00093195	0
394.7	2.7495e-018	0.0019388	0.00011371	0
394.83	-6.9287e-019	0.0019123	0.00010973	0
391.11	7.8977e-018	0.00025613	0.00056007	0
395.17	-4.6917e-018	0.001735	0.00057657	0
395.15	-1.7673e-018	0.0018153	0.00045674	0
393.43	1.4366e-018	0.0010456	0.00093368	0
393.58	3.6292e-018	0.0010587	0.00091414	0
393.36	2.4691e-019	0.0010234	0.00093016	0
395.09	9.2843e-018	0.0018524	0.00034405	0
395	5.5057e-021	0.001877	0.00034396	0
395.01	-9.2324e-018	0.001873	0.00035672	0
395.06	-7.3531e-018	0.0018564	0.00039411	0
394.76	5.1805e-018	0.0019282	0.0001684	0
392.13	-7.3014e-019	0.00060787	0.00081417	0
395.17	3.5118e-018	0.0017506	0.00056086	0
395.23	-2.9845e-018	0.0017403	0.00053907	0
397.45	8.5008e-018	0.00075988	0.00027949	0
397.67	-3.9946e-018	0.00078555	0.00028607	0
397.61	1.0476e-017	0.00072076	0.00021802	0
398.36	3.5304e-018	0.0012243	0.00028566	0
397.39	8.1518e-018	0.0006578	0.00011829	0
398.45	-1.1181e-019	0.0012894	0.00021826	0
398.41	-4.5071e-018	0.0013522	0.00011844	0
397.23	-6.2867e-018	0.00065905	0.00014806	0
396.86	1.545e-018	0.00063483	0.00014572	0
397.19	8.2077e-018	0.001503	8.6484e-005	0
395.55	-8.1823e-019	0.0017711	0.00011331	0
397.62	-4.408e-018	0.00067833	0.0001381	0
394.84	-2.7139e-018	0.0019109	7.4068e-005	0
392.54	-3.6084e-018	0.00079937	0.00091049	0
391.81	-6.6873e-018	0.00056285	0.00082647	0
396.6	-3.8404e-018	0.0015843	0.00011691	0
394.53	1.7144e-018	0.00045802	0.0001162	0
391	2.0939e-018	0.00012058	0.00022183	0
397.5	9.148e-019	0.0007981	0.00030994	0
397.72	3.2475e-018	0.00082463	0.00031303	0
393.77	2.9705e-018	0.0011351	0.00092562	0
390.91	2.3802e-018	0.00015084	0.00037745	0
391.67	-5.078e-018	0.00051129	0.00079688	0
391.24	-1.7042e-018	0.00030559	0.00061301	0
394.76	2.7656e-018	0.001374	0.00082764	0
393.9	4.8213e-018	0.0011403	0.0009022	0
395.19	4.9884e-018	0.0018143	0.00040917	0
395.25	5.2715e-018	0.0017082	0.00056971	0
395.24	6.455e-018	0.0017241	0.00055056	0
395.22	-3.2509e-018	0.0016776	0.00061459	0
395.23	-5.6555e-018	0.0017515	0.00052137	0
397.66	-1.3586e-018	0.0008856	0.00035235	0
397.88	2.5377e-018	0.0009119	0.00034753	0
391.35	-4.3537e-018	0.00030132	0.00058016	0
393.63	-5.9337e-018	0.0010747	0.00091488	0
393.73	-1.2013e-018	0.0010682	0.00089121	0
394.68	-9.4537e-018	0.0013523	0.00083803	0
398.01	-5.0314e-018	0.0010773	0.00036348	0
398.12	6.9457e-019	0.001052	0.00035631	0
398.2	-3.7845e-018	0.0010979	0.00034637	0
397.58	-1.029e-017	0.00095464	0.0003832	0
397.98	-1.6195e-018	0.00095827	0.00035551	0
397.85	3.8557e-018	0.00098081	0.00036975	0
397.53	-6.4307e-018	0.0010313	0.00040137	0
397.93	1.9007e-018	0.0010293	0.0003701	0
397.75	4.2775e-018	0.0010556	0.00038471	0
395.25	4.7756e-018	0.0016519	0.00062909	0
395.23	-7.1845e-018	0.0016379	0.00065114	0
395.22	9.5241e-019	0.0017665	0.00049976	0
395.23	-1.7551e-018	0.0017765	0.00047613	0
395.22	6.0415e-018	0.0017875	0.00045557	0
397.27	7.9774e-018	0.0014863	0.00011529	0
394.97	-1.0284e-017	0.0014497	0.00079275	0
394.89	-1.9363e-018	0.0014283	0.0008109	0
395.01	2.6791e-018	0.0014694	0.00078515	0
395.07	9.3089e-018	0.0014814	0.00076555	0
391.16	3.1882e-018	0.00020946	0.00044625	0
393.42	2.3632e-018	0.00036081	0.00011757	0
395.29	-2.2232e-019	0.0017825	0.00040959	0
395.26	1.7025e-018	0.0017971	0.00038067	0
396.03	-8.5762e-018	0.0016805	0.00011699	0
394.06	1.6805e-018	0.0011366	0.00086919	0
393.91	-2.237e-018	0.0011146	0.00088579	0
394.08	-2.2192e-018	0.0011068	0.00084976	0
394.03	-1.2663e-018	0.0011575	0.00088749	0
391.82	7.4878e-019	0.00049427	0.00075052	0
391.84	-1.6128e-018	0.0005182	0.00077293	0
395.4	-3.8642e-018	0.0017994	0.00011173	0
395.3	-1.3484e-017	0.0018179	0.00014323	0
395.45	7.4031e-018	0.0017869	0.00014271	0
391.75	4.6384e-018	0.00047068	0.00073487	0
391.67	9.3343e-019	0.00045018	0.00072651	0
391.66	-9.9611e-018	0.00043582	0.00071099	0
391.17	2.0837e-018	0.00012307	0.00010307	0
390.92	1.4976e-018	9.3148e-005	9.7815e-005	0
394.43	-1.3967e-017	0.0012845	0.00086873	0
395	-3.4257e-018	0.0018779	0.00026368	0
394.95	-5.5625e-018	0.0018885	0.00021534	0
392.19	7.3319e-018	0.00063273	0.00082701	0
