"Iteration","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Heat","Linear_Solver_Iterations","CFL_Number","Time(min)"
         199, -4.04578976e+03, 0.00000000e+00, 0.00000000e+00, -7.16039814e+00, 0.0000000000, 7288.8428716004, 0.1800717868
         200, -4.00875270e+03, 0.00000000e+00, 0.00000000e+00, -7.06929052e+00, 0.0000000000, 8053.1901324418, 0.1810469587
         201, -4.12791148e+03, 0.00000000e+00, 0.00000000e+00, -6.98059401e+00, 0.0000000000, 6529.2054680505, 0.1819539993
         202, -4.13085008e+03, 0.00000000e+00, 0.00000000e+00, -7.17703688e+00, 0.0000000000, 5323.0900985151, 0.1828688982
         203, -4.00009562e+03, 0.00000000e+00, 0.00000000e+00, -7.17809567e+00, 0.0000000000, 7643.9548682053, 0.1837385424
         204, -4.04071077e+03, 0.00000000e+00, 0.00000000e+00, -7.02542872e+00, 0.0000000000, 7658.8780077693, 0.1847623026
         205, -4.14623515e+03, 0.00000000e+00, 0.00000000e+00, -7.08923507e+00, 0.0000000000, 5388.8760422476, 0.1856522099
         206, -4.06532747e+03, 0.00000000e+00, 0.00000000e+00, -7.17323002e+00, 0.0000000000, 6060.9859851309, 0.1865269071
         207, -4.04615067e+03, 0.00000000e+00, 0.00000000e+00, -7.19181141e+00, 0.0000000000, 7075.2084398423, 0.1874006155
         208, -4.03700091e+03, 0.00000000e+00, 0.00000000e+00, -7.16649387e+00, 0.0000000000, 7321.5721892216, 0.1882729864
         209, -4.06700728e+03, 0.00000000e+00, 0.00000000e+00, -7.14524091e+00, 0.0000000000, 6906.9578728359, 0.1891510364
         210, -4.07237270e+03, 0.00000000e+00, 0.00000000e+00, -7.21875755e+00, 0.0000000000, 6577.0909367050, 0.1900240293
         211, -4.00745733e+03, 0.00000000e+00, 0.00000000e+00, -7.24450273e+00, 0.0000000000, 7530.9047901314, 0.1908979328
         212, -4.01552138e+03, 0.00000000e+00, 0.00000000e+00, -7.12304214e+00, 0.0000000000, 7896.6575397033, 0.1917728490
         213, -4.09329046e+03, 0.00000000e+00, 0.00000000e+00, -7.14583030e+00, 0.0000000000, 5970.1153109664, 0.1926463618
         214, -4.04449318e+03, 0.00000000e+00, 0.00000000e+00, -7.26483286e+00, 0.0000000000, 6226.0591690037, 0.1935181426
         215, -3.99466962e+03, 0.00000000e+00, 0.00000000e+00, -7.25926307e+00, 0.0000000000, 7752.0273200618, 0.1943901800
         216, -4.01242789e+03, 0.00000000e+00, 0.00000000e+00, -7.15268033e+00, 0.0000000000, 7653.2430544321, 0.1952636963
         217, -4.08246927e+03, 0.00000000e+00, 0.00000000e+00, -7.18432797e+00, 0.0000000000, 5987.7375545800, 0.1961367084
         218, -4.04115760e+03, 0.00000000e+00, 0.00000000e+00, -7.31999508e+00, 0.0000000000, 6347.1808283172, 0.1970083736
         219, -3.96197179e+03, 0.00000000e+00, 0.00000000e+00, -7.30537705e+00, 0.0000000000, 8149.1921336547, 0.1978805837
         220, -4.01626431e+03, 0.00000000e+00, 0.00000000e+00, -7.09328646e+00, 0.0000000000, 7879.4613931029, 0.1987565934
         221, -4.09799166e+03, 0.00000000e+00, 0.00000000e+00, -7.23697821e+00, 0.0000000000, 4835.1053032961, 0.1996343112
         222, -4.00982452e+03, 0.00000000e+00, 0.00000000e+00, -7.26485928e+00, 0.0000000000, 6300.2726146425, 0.2005090432
         223, -4.02344801e+03, 0.00000000e+00, 0.00000000e+00, -7.29402278e+00, 0.0000000000, 6632.3005705830, 0.2013802730
         224, -4.00447239e+03, 0.00000000e+00, 0.00000000e+00, -7.33014117e+00, 0.0000000000, 6998.3392984647, 0.2022556932
         225, -3.99532478e+03, 0.00000000e+00, 0.00000000e+00, -7.29294577e+00, 0.0000000000, 7479.7951922895, 0.2031314139
         226, -4.02584518e+03, 0.00000000e+00, 0.00000000e+00, -7.26623315e+00, 0.0000000000, 6865.8499291419, 0.2040078227
         227, -4.01742581e+03, 0.00000000e+00, 0.00000000e+00, -7.36462817e+00, 0.0000000000, 6456.2700412633, 0.2048789696
         228, -3.96989044e+03, 0.00000000e+00, 0.00000000e+00, -7.36725188e+00, 0.0000000000, 7739.2290931285, 0.2057514247
         229, -3.99174026e+03, 0.00000000e+00, 0.00000000e+00, -7.22650959e+00, 0.0000000000, 7776.7238002273, 0.2066253831
         230, -4.04258365e+03, 0.00000000e+00, 0.00000000e+00, -7.31203737e+00, 0.0000000000, 5624.1174154498, 0.2074998146
         231, -4.00037774e+03, 0.00000000e+00, 0.00000000e+00, -7.41644414e+00, 0.0000000000, 6583.7996139880, 0.2083699507
         232, -3.95836027e+03, 0.00000000e+00, 0.00000000e+00, -7.38698549e+00, 0.0000000000, 7979.9840617629, 0.2092455985
         233, -3.99055742e+03, 0.00000000e+00, 0.00000000e+00, -7.25057294e+00, 0.0000000000, 7456.6432514323, 0.2101221069
         234, -4.04175154e+03, 0.00000000e+00, 0.00000000e+00, -7.34792546e+00, 0.0000000000, 5446.6669546425, 0.2109900646
         235, -3.99035954e+03, 0.00000000e+00, 0.00000000e+00, -7.42772812e+00, 0.0000000000, 6516.4765440175, 0.2118619428
         236, -3.96464325e+03, 0.00000000e+00, 0.00000000e+00, -7.41404314e+00, 0.0000000000, 7548.4009744871, 0.2127359522
         237, -3.99499158e+03, 0.00000000e+00, 0.00000000e+00, -7.29971576e+00, 0.0000000000, 7314.2531020574, 0.2136112825
         238, -4.01763086e+03, 0.00000000e+00, 0.00000000e+00, -7.43154659e+00, 0.0000000000, 5621.3755858605, 0.2144865629
         239, -3.96824729e+03, 0.00000000e+00, 0.00000000e+00, -7.47276269e+00, 0.0000000000, 7166.5026941536, 0.2153622094
         240, -3.96492799e+03, 0.00000000e+00, 0.00000000e+00, -7.37926876e+00, 0.0000000000, 7731.7918088633, 0.2162367660
         241, -4.00444655e+03, 0.00000000e+00, 0.00000000e+00, -7.37002878e+00, 0.0000000000, 6234.2788090611, 0.2171104276
         242, -3.99239004e+03, 0.00000000e+00, 0.00000000e+00, -7.49484566e+00, 0.0000000000, 6103.0403484647, 0.2179846175
         243, -3.95499445e+03, 0.00000000e+00, 0.00000000e+00, -7.49772377e+00, 0.0000000000, 7680.6812880591, 0.2188556324
         244, -3.95661166e+03, 0.00000000e+00, 0.00000000e+00, -7.38763143e+00, 0.0000000000, 7721.5098832541, 0.2197247100
         245, -4.00993301e+03, 0.00000000e+00, 0.00000000e+00, -7.35792534e+00, 0.0000000000, 5992.5255327971, 0.2205962849
         246, -3.98723565e+03, 0.00000000e+00, 0.00000000e+00, -7.49773068e+00, 0.0000000000, 5596.3361941259, 0.2214663030
         247, -3.94836185e+03, 0.00000000e+00, 0.00000000e+00, -7.51799523e+00, 0.0000000000, 7240.1585043116, 0.2223394180
         248, -3.96392814e+03, 0.00000000e+00, 0.00000000e+00, -7.39119299e+00, 0.0000000000, 7515.5316470785, 0.2232152926
         249, -4.00421775e+03, 0.00000000e+00, 0.00000000e+00, -7.45216677e+00, 0.0000000000, 5612.5144666381, 0.2240856773
         250, -3.96445843e+03, 0.00000000e+00, 0.00000000e+00, -7.50043247e+00, 0.0000000000, 6279.6652585480, 0.2249548455
         251, -3.96916472e+03, 0.00000000e+00, 0.00000000e+00, -7.50066351e+00, 0.0000000000, 6863.5540418507, 0.2258275338
         252, -3.96172498e+03, 0.00000000e+00, 0.00000000e+00, -7.53932611e+00, 0.0000000000, 6866.4757273307, 0.2266991627
         253, -3.95110062e+03, 0.00000000e+00, 0.00000000e+00, -7.52136129e+00, 0.0000000000, 7373.3350892700, 0.2275677520
         254, -3.96338652e+03, 0.00000000e+00, 0.00000000e+00, -7.47819760e+00, 0.0000000000, 7074.5553028036, 0.2284383465
         255, -3.97230469e+03, 0.00000000e+00, 0.00000000e+00, -7.54428923e+00, 0.0000000000, 6405.2407537432, 0.2293069837
         256, -3.94422182e+03, 0.00000000e+00, 0.00000000e+00, -7.58165817e+00, 0.0000000000, 7234.5040832850, 0.2301782731
         257, -3.94729478e+03, 0.00000000e+00, 0.00000000e+00, -7.47480330e+00, 0.0000000000, 7750.0395147924, 0.2310508495
         258, -3.97299014e+03, 0.00000000e+00, 0.00000000e+00, -7.51707988e+00, 0.0000000000, 6059.6709096960, 0.2319232552
         259, -3.95200177e+03, 0.00000000e+00, 0.00000000e+00, -7.60638727e+00, 0.0000000000, 6550.4374391617, 0.2327944885
         260, -3.93323664e+03, 0.00000000e+00, 0.00000000e+00, -7.57641000e+00, 0.0000000000, 7721.7584991483, 0.2336649625
         261, -3.95358551e+03, 0.00000000e+00, 0.00000000e+00, -7.47267861e+00, 0.0000000000, 7206.7415560228, 0.2345382721
         262, -3.96759994e+03, 0.00000000e+00, 0.00000000e+00, -7.59480544e+00, 0.0000000000, 5675.5447975148, 0.2354074587
         263, -3.94270436e+03, 0.00000000e+00, 0.00000000e+00, -7.65246954e+00, 0.0000000000, 7107.3716697961, 0.2362774989
         264, -3.92613263e+03, 0.00000000e+00, 0.00000000e+00, -7.58955381e+00, 0.0000000000, 7903.8793400012, 0.2371495293
         265, -3.95521395e+03, 0.00000000e+00, 0.00000000e+00, -7.48200840e+00, 0.0000000000, 6837.9287501332, 0.2380172039
         266, -3.96939163e+03, 0.00000000e+00, 0.00000000e+00, -7.65025995e+00, 0.0000000000, 5338.0072588792, 0.2388854605
         267, -3.92880562e+03, 0.00000000e+00, 0.00000000e+00, -7.65284544e+00, 0.0000000000, 7277.4697038130, 0.2397561570
         268, -3.93797874e+03, 0.00000000e+00, 0.00000000e+00, -7.55672053e+00, 0.0000000000, 7312.2122798251, 0.2406298129
         269, -3.96310088e+03, 0.00000000e+00, 0.00000000e+00, -7.59365078e+00, 0.0000000000, 5860.3544204912, 0.2415064055
         270, -3.93978850e+03, 0.00000000e+00, 0.00000000e+00, -7.66068560e+00, 0.0000000000, 6272.8959429564, 0.2423799973
         271, -3.93433651e+03, 0.00000000e+00, 0.00000000e+00, -7.65601750e+00, 0.0000000000, 7097.3454057802, 0.2432585274
         272, -3.93804913e+03, 0.00000000e+00, 0.00000000e+00, -7.63276883e+00, 0.0000000000, 7021.4666208322, 0.2441384720
         273, -3.93757766e+03, 0.00000000e+00, 0.00000000e+00, -7.66972649e+00, 0.0000000000, 6655.4767081785, 0.2450110331
         274, -3.93212137e+03, 0.00000000e+00, 0.00000000e+00, -7.67645372e+00, 0.0000000000, 7124.3507888881, 0.2458856340
         275, -3.93313045e+03, 0.00000000e+00, 0.00000000e+00, -7.65356355e+00, 0.0000000000, 7213.1851410084, 0.2467640594
         276, -3.93149650e+03, 0.00000000e+00, 0.00000000e+00, -7.68256981e+00, 0.0000000000, 6842.8483019655, 0.2476392509
         277, -3.92926409e+03, 0.00000000e+00, 0.00000000e+00, -7.67555260e+00, 0.0000000000, 7218.4162520509, 0.2485115214
         278, -3.92719850e+03, 0.00000000e+00, 0.00000000e+00, -7.68676122e+00, 0.0000000000, 7102.7203118953, 0.2493861332
         279, -3.91840377e+03, 0.00000000e+00, 0.00000000e+00, -7.69324538e+00, 0.0000000000, 7250.8948966155, 0.2502604182
         280, -3.92509026e+03, 0.00000000e+00, 0.00000000e+00, -7.63118072e+00, 0.0000000000, 7338.0207702222, 0.2511384653
         281, -3.93883959e+03, 0.00000000e+00, 0.00000000e+00, -7.68038120e+00, 0.0000000000, 6360.8371657528, 0.2520146999
         282, -3.92036492e+03, 0.00000000e+00, 0.00000000e+00, -7.75493150e+00, 0.0000000000, 6964.2549493043, 0.2528911715
         283, -3.91476621e+03, 0.00000000e+00, 0.00000000e+00, -7.67730013e+00, 0.0000000000, 7989.4134794842, 0.2537645233
         284, -3.93147037e+03, 0.00000000e+00, 0.00000000e+00, -7.65716945e+00, 0.0000000000, 6681.6470785303, 0.2546366711
         285, -3.92467674e+03, 0.00000000e+00, 0.00000000e+00, -7.77349106e+00, 0.0000000000, 6379.0036056461, 0.2555079496
         286, -3.90737527e+03, 0.00000000e+00, 0.00000000e+00, -7.76498103e+00, 0.0000000000, 7903.3303250499, 0.2563814667
         287, -3.91479326e+03, 0.00000000e+00, 0.00000000e+00, -7.64095065e+00, 0.0000000000, 7749.9714585763, 0.2572500517
         288, -3.94022273e+03, 0.00000000e+00, 0.00000000e+00, -7.67816441e+00, 0.0000000000, 5824.6485764419, 0.2581230493
         289, -3.92031588e+03, 0.00000000e+00, 0.00000000e+00, -7.78716084e+00, 0.0000000000, 6237.9334083037, 0.2589992332
         290, -3.90126996e+03, 0.00000000e+00, 0.00000000e+00, -7.79378996e+00, 0.0000000000, 7624.9654833377, 0.2598701026
         291, -3.91616271e+03, 0.00000000e+00, 0.00000000e+00, -7.61315946e+00, 0.0000000000, 7718.6469478895, 0.2607431792
         292, -3.93468885e+03, 0.00000000e+00, 0.00000000e+00, -7.77411681e+00, 0.0000000000, 5092.2612049879, 0.2616186210
         293, -3.90393278e+03, 0.00000000e+00, 0.00000000e+00, -7.76060249e+00, 0.0000000000, 6849.7789521813, 0.2624882234
         294, -3.91870052e+03, 0.00000000e+00, 0.00000000e+00, -7.70529751e+00, 0.0000000000, 6639.9106765994, 0.2633611232
         295, -3.92280708e+03, 0.00000000e+00, 0.00000000e+00, -7.83921597e+00, 0.0000000000, 5845.9790602343, 0.2642306868
         296, -3.90104266e+03, 0.00000000e+00, 0.00000000e+00, -7.84734203e+00, 0.0000000000, 7481.5575333832, 0.2651040565
         297, -3.90996357e+03, 0.00000000e+00, 0.00000000e+00, -7.69674858e+00, 0.0000000000, 7594.3896028279, 0.2659739510
         298, -3.92497232e+03, 0.00000000e+00, 0.00000000e+00, -7.80913246e+00, 0.0000000000, 5369.0744284107, 0.2668431790
         299, -3.90635286e+03, 0.00000000e+00, 0.00000000e+00, -7.84859941e+00, 0.0000000000, 6603.9917413727, 0.2677168934
         300, -3.90398735e+03, 0.00000000e+00, 0.00000000e+00, -7.82108750e+00, 0.0000000000, 7101.9904167549, 0.2685847383
         301, -3.90977710e+03, 0.00000000e+00, 0.00000000e+00, -7.80166580e+00, 0.0000000000, 6666.0439934751, 0.2696510720
         302, -3.91238743e+03, 0.00000000e+00, 0.00000000e+00, -7.86024673e+00, 0.0000000000, 6374.5050937899, 0.2705304130
         303, -3.90307380e+03, 0.00000000e+00, 0.00000000e+00, -7.89120464e+00, 0.0000000000, 7100.8644515223, 0.2714067738
         304, -3.89726602e+03, 0.00000000e+00, 0.00000000e+00, -7.84106342e+00, 0.0000000000, 7517.5712116144, 0.2722825677
         305, -3.91100763e+03, 0.00000000e+00, 0.00000000e+00, -7.76318990e+00, 0.0000000000, 6697.8639442698, 0.2731555598
         306, -3.91202055e+03, 0.00000000e+00, 0.00000000e+00, -7.90541668e+00, 0.0000000000, 5598.3855139938, 0.2740264689
         307, -3.88920977e+03, 0.00000000e+00, 0.00000000e+00, -7.86982847e+00, 0.0000000000, 7275.1880986585, 0.2748983291
         308, -3.90681898e+03, 0.00000000e+00, 0.00000000e+00, -7.72696070e+00, 0.0000000000, 6702.7962243116, 0.2757740512
         309, -3.91482357e+03, 0.00000000e+00, 0.00000000e+00, -7.91663529e+00, 0.0000000000, 4823.7883909940, 0.2766490926
         310, -3.88979199e+03, 0.00000000e+00, 0.00000000e+00, -7.84208215e+00, 0.0000000000, 6841.1312009709, 0.2775244672
         311, -3.90795688e+03, 0.00000000e+00, 0.00000000e+00, -7.78882967e+00, 0.0000000000, 5762.0202408821, 0.2783957788
         312, -3.90804157e+03, 0.00000000e+00, 0.00000000e+00, -7.93447153e+00, 0.0000000000, 5097.0900086929, 0.2792707224
         313, -3.89118068e+03, 0.00000000e+00, 0.00000000e+00, -7.89649519e+00, 0.0000000000, 6665.5469732692, 0.2801430116
         314, -3.90169669e+03, 0.00000000e+00, 0.00000000e+00, -7.84563807e+00, 0.0000000000, 6107.4433308768, 0.2810175824
         315, -3.90493478e+03, 0.00000000e+00, 0.00000000e+00, -7.94237657e+00, 0.0000000000, 5432.5324362983, 0.2818884708
         316, -3.89137409e+03, 0.00000000e+00, 0.00000000e+00, -7.91333722e+00, 0.0000000000, 6492.2185718874, 0.2827594766
         317, -3.89872834e+03, 0.00000000e+00, 0.00000000e+00, -7.88132257e+00, 0.0000000000, 6072.3078745948, 0.2836337172
         318, -3.90080914e+03, 0.00000000e+00, 0.00000000e+00, -7.95019446e+00, 0.0000000000, 5640.7795939027, 0.2845062728
         319, -3.88974372e+03, 0.00000000e+00, 0.00000000e+00, -7.92677271e+00, 0.0000000000, 6403.7834792212, 0.2853802166
         320, -3.89619261e+03, 0.00000000e+00, 0.00000000e+00, -7.89724636e+00, 0.0000000000, 6067.5712798542, 0.2862608224
         321, -3.89840154e+03, 0.00000000e+00, 0.00000000e+00, -7.96039765e+00, 0.0000000000, 5668.7660822668, 0.2871337496
         322, -3.88845392e+03, 0.00000000e+00, 0.00000000e+00, -7.94263309e+00, 0.0000000000, 6368.0955155622, 0.2880122681
         323, -3.89311624e+03, 0.00000000e+00, 0.00000000e+00, -7.91799871e+00, 0.0000000000, 6112.8679390782, 0.2888890334
         324, -3.89508429e+03, 0.00000000e+00, 0.00000000e+00, -7.96564173e+00, 0.0000000000, 5775.7798448841, 0.2897717102
         325, -3.88731147e+03, 0.00000000e+00, 0.00000000e+00, -7.95936795e+00, 0.0000000000, 6305.5801673650, 0.2906500992
         326, -3.88946422e+03, 0.00000000e+00, 0.00000000e+00, -7.93957493e+00, 0.0000000000, 6215.1449691408, 0.2915218202
         327, -3.89199643e+03, 0.00000000e+00, 0.00000000e+00, -7.96548284e+00, 0.0000000000, 5938.2468790243, 0.2923951028
         328, -3.88637935e+03, 0.00000000e+00, 0.00000000e+00, -7.97380205e+00, 0.0000000000, 6228.5158797587, 0.2932664255
         329, -3.88611408e+03, 0.00000000e+00, 0.00000000e+00, -7.96004031e+00, 0.0000000000, 6324.7002327226, 0.2941412921
         330, -3.88882184e+03, 0.00000000e+00, 0.00000000e+00, -7.96592889e+00, 0.0000000000, 6127.4278303462, 0.2950115827
         331, -3.88467680e+03, 0.00000000e+00, 0.00000000e+00, -7.98515725e+00, 0.0000000000, 6194.2548104499, 0.2958800395
         332, -3.88333367e+03, 0.00000000e+00, 0.00000000e+00, -7.97450219e+00, 0.0000000000, 6417.5869134764, 0.2967538936
         333, -3.88611269e+03, 0.00000000e+00, 0.00000000e+00, -7.97002044e+00, 0.0000000000, 6262.0524245127, 0.2976259500
         334, -3.88351695e+03, 0.00000000e+00, 0.00000000e+00, -8.00049906e+00, 0.0000000000, 6197.7627401436, 0.2984996748
         335, -3.88050785e+03, 0.00000000e+00, 0.00000000e+00, -7.99356163e+00, 0.0000000000, 6555.6814313467, 0.2993705440
         336, -3.88289717e+03, 0.00000000e+00, 0.00000000e+00, -7.97342243e+00, 0.0000000000, 6451.7928309195, 0.3002420405
         337, -3.88238473e+03, 0.00000000e+00, 0.00000000e+00, -8.00864770e+00, 0.0000000000, 6159.4397493400, 0.3011147689
         338, -3.87809336e+03, 0.00000000e+00, 0.00000000e+00, -8.01065162e+00, 0.0000000000, 6572.3613004738, 0.3019874526
         339, -3.88005961e+03, 0.00000000e+00, 0.00000000e+00, -7.98017574e+00, 0.0000000000, 6596.6670046178, 0.3028637514
         340, -3.88081107e+03, 0.00000000e+00, 0.00000000e+00, -8.01556636e+00, 0.0000000000, 6149.6256868152, 0.3037366049
         341, -3.87608428e+03, 0.00000000e+00, 0.00000000e+00, -8.02481116e+00, 0.0000000000, 6563.8882541153, 0.3046078598
         342, -3.87745504e+03, 0.00000000e+00, 0.00000000e+00, -7.99199769e+00, 0.0000000000, 6676.6254885064, 0.3054794117
         343, -3.87880880e+03, 0.00000000e+00, 0.00000000e+00, -8.02287544e+00, 0.0000000000, 6190.7540745917, 0.3063531989
         344, -3.87459031e+03, 0.00000000e+00, 0.00000000e+00, -8.03912363e+00, 0.0000000000, 6553.0842498029, 0.3072304023
         345, -3.87443200e+03, 0.00000000e+00, 0.00000000e+00, -8.01256887e+00, 0.0000000000, 6752.1844907765, 0.3081077149
         346, -3.87592628e+03, 0.00000000e+00, 0.00000000e+00, -8.02353608e+00, 0.0000000000, 6351.6936262005, 0.3089831201
         347, -3.87391247e+03, 0.00000000e+00, 0.00000000e+00, -8.04744905e+00, 0.0000000000, 6481.3176812412, 0.3098544574
         348, -3.87243701e+03, 0.00000000e+00, 0.00000000e+00, -8.03890071e+00, 0.0000000000, 6773.1966683733, 0.3107313755
         349, -3.87250735e+03, 0.00000000e+00, 0.00000000e+00, -8.03529420e+00, 0.0000000000, 6641.1814966708, 0.3116062754
         350, -3.87264661e+03, 0.00000000e+00, 0.00000000e+00, -8.04546033e+00, 0.0000000000, 6586.2594347973, 0.3124835304
         351, -3.87123575e+03, 0.00000000e+00, 0.00000000e+00, -8.05866756e+00, 0.0000000000, 6710.7605171860, 0.3133580863
         352, -3.86858189e+03, 0.00000000e+00, 0.00000000e+00, -8.05651098e+00, 0.0000000000, 6876.0261822181, 0.3142331072
         353, -3.86977191e+03, 0.00000000e+00, 0.00000000e+00, -8.02982504e+00, 0.0000000000, 6841.9665925350, 0.3151167350
         354, -3.87166207e+03, 0.00000000e+00, 0.00000000e+00, -8.05673139e+00, 0.0000000000, 6434.2066655896, 0.3159924668
         355, -3.86674670e+03, 0.00000000e+00, 0.00000000e+00, -8.08684387e+00, 0.0000000000, 6761.1424949249, 0.3168740739
         356, -3.86593546e+03, 0.00000000e+00, 0.00000000e+00, -8.04365559e+00, 0.0000000000, 7146.7743283741, 0.3178765429
         357, -3.87110562e+03, 0.00000000e+00, 0.00000000e+00, -8.03049699e+00, 0.0000000000, 6470.2609201487, 0.3187925806
         358, -3.86800214e+03, 0.00000000e+00, 0.00000000e+00, -8.10846650e+00, 0.0000000000, 6277.1599405601, 0.3196633149
         359, -3.86141183e+03, 0.00000000e+00, 0.00000000e+00, -8.09545961e+00, 0.0000000000, 7246.6752008736, 0.3205401245
         360, -3.86685164e+03, 0.00000000e+00, 0.00000000e+00, -7.98901925e+00, 0.0000000000, 7032.8589780666, 0.3214354233
         361, -3.87108014e+03, 0.00000000e+00, 0.00000000e+00, -8.10494032e+00, 0.0000000000, 5504.1663892153, 0.3223075165
